	a(bullseye)	a(face)	a(text)	a(text-no-audio)	v(bullseye)	v(face)	v(text)	v(text-no-audio)	experiment	age_code
7472	1.2827108732585202	1.93210574982308	1.3527598486598045	1.205091179362299	1.975195853998863	2.904383450815296	1.6726468845976386	2.298602420063756	text	adults
7473	1.592196228227402	2.0588176527859416	1.3278452760572461	1.2014665402003983	1.8343065764301496	2.664543722624729	1.7969024200886206	2.4876910144808226	text	adults
7474	1.4427305360731975	2.006048524747762	1.4181232431316684	1.3662214211187353	1.8499120677634693	2.6974351349308363	1.8463739756736328	2.0522347476739844	text	adults
7475	1.5165390485560546	2.0807365800706945	1.3490683442130034	1.3701262958636953	2.1117777625057386	2.4901057181132518	2.527684176787527	2.2824338245645994	text	adults
7476	1.3921895596787401	2.073343849010967	1.3880235346336642	1.482218035509659	1.7388247178810408	2.6365212679423937	1.7984262065806056	2.505157780826507	text	adults
7477	1.549610676862255	1.9366540222694424	1.3228757779247444	1.4250239835959513	1.6150477198733832	2.4124203978382774	1.7162521220958669	2.891534847291185	text	adults
7478	1.5403872846995588	1.9590962125573048	1.2198865106940033	1.3173244877139685	1.903342768123999	2.6909699602371435	1.7246166256613986	1.9171915740387577	text	adults
7479	1.4659310873251747	1.9359835382552393	1.601590173614668	1.4100981771910024	1.954899323681906	2.9528809632032726	1.9843215738885267	2.1354027686779884	text	adults
7480	1.5486537226278576	1.8679105978662403	1.5573898595438924	1.4952594638849783	1.656139650211098	2.7562297551715287	1.5958849032273137	2.1890934370107265	text	adults
7481	1.5245667251303978	2.0688006417764577	1.5078321068057225	1.4135573598334417	2.718000341102602	2.5099737354524967	2.0300740978559575	2.1482348554978676	text	adults
7482	1.5558332673001471	1.633858812172936	1.2407818485720377	1.2717911848263266	2.081975841582838	2.5907436539876403	2.070900789992845	2.143468535793252	text	adults
7483	1.2704193622461402	1.8442866040826993	1.263768304132172	1.2694303250607528	1.4832942697899418	2.337263757012864	1.9274263846513213	1.9181636644882443	text	adults
7484	1.630552869074329	1.8936871488525446	1.412538168256646	1.4323496487450407	1.3363562361310846	2.554856046691619	2.068808294749722	1.4296686711286957	text	adults
7485	1.275898842601918	1.7208856852345233	1.4291518151616691	1.4158763205302995	1.8917957059308255	2.791010592680613	1.4387374641673194	1.9732210757322985	text	adults
7486	1.4344657695133232	1.9326393778109252	1.4333916135151659	1.334442522248268	1.3241770459307394	2.211658935234545	2.3758773089515843	2.3229785871507334	text	adults
7487	1.5464833576890569	1.8650969666275008	1.4055783120694574	1.3092269231635327	1.3814897767286523	2.1308384427660583	1.776991874235317	2.1722508788017105	text	adults
7488	1.6102362102242833	1.6861570383690758	1.5218583843157518	1.307862362160007	1.8500789605569707	2.218871175576569	2.0798801078615696	1.9292784964466885	text	adults
7489	1.4123705936886757	1.5231877769787032	1.294068246761087	1.3095441386933098	1.716438633025677	2.7600863275079504	1.9495294723116812	2.645873169764991	text	adults
7490	1.3199710137648797	1.9115735781499468	1.4103949899128996	1.364542461945911	1.648104316712001	2.5281534704024713	2.2325189694057075	1.7170279647540807	text	adults
7491	1.3502542041212542	1.8865750438906599	1.3714893330024795	1.4833435938153232	1.9433045140256486	3.0074218294124857	2.164297992002166	1.9319907154595375	text	adults
7492	1.6581574380760018	1.9377098757776343	1.3077226763280285	1.492573037590313	2.334578538742927	2.5858329580660184	2.029768472248271	2.0685347546979935	text	adults
7493	1.4371908300711844	1.6633464853189255	1.5578237915039863	1.2378638612254684	2.0349023431070297	2.2506398147696802	1.767022446091153	1.9508894583957406	text	adults
7494	1.4200637423627702	1.915180088865769	1.315988114258746	1.4492891936637815	1.8931816177723362	2.810043657409922	1.7205565112787153	1.8114215091745804	text	adults
7495	1.3994311103547001	1.716533468610268	1.4663001223229282	1.509687499967986	1.87436705367513	2.829899780601097	1.715558866407087	2.477546931379742	text	adults
7496	1.3816072712490035	1.8820350054856068	1.1875112131503436	1.5607676826966537	1.5040084565063094	2.4993810262514753	1.6221597922678144	1.6670593695893985	text	adults
7497	1.346937557848255	1.700832036403418	1.2000418197042857	1.16941647146677	1.125813868316989	2.547340109847682	1.248045240321169	2.6675250426728154	text	adults
7498	1.3609000884344757	1.6946275850895618	1.3488776799366526	1.1674653382717806	1.352245210642591	2.2545824881396594	2.1451651169006114	2.654495879932591	text	adults
7499	1.516426359018849	2.0249149537465287	1.2945949615996342	1.2126293799234507	1.5550904513397816	2.324276405397798	1.7517594537578245	2.0667687858703157	text	adults
7500	1.5765271196165027	1.5499761757310915	1.5384323916534193	1.4330419248507242	1.5480820415955554	2.227112111098229	2.5795432943457772	2.5865626883431356	text	adults
7501	1.52372160888384	1.7387697364777563	1.548539311504292	1.386236835611555	2.1738495726842446	2.7348835146371155	2.3630965998796647	1.7754072817476603	text	adults
7502	1.543558722179203	1.8429029946089248	1.4135604143287042	1.341423228780756	1.4631664970233762	2.0420001063316735	1.581141526767329	2.279402709118509	text	adults
7503	1.360671190747962	1.6016141526984855	1.3811958838277607	1.4401263735070224	2.033693126692092	2.393502126756477	2.325277629639127	2.4470607596077483	text	adults
7504	1.287802124901169	1.794890122002894	1.3094460104738928	1.3995572320091123	1.5895391435832504	2.3324857370779983	2.125577176607694	2.0423289355631753	text	adults
7505	1.5208254793271605	1.7694716741794292	1.3264514124764977	1.3399611737479493	1.765250488339746	2.310892762346553	1.7987968882790024	1.8546413084788103	text	adults
7506	1.4202939133316104	1.7988044633860878	1.2880463622418619	1.4005603103868964	1.9563586685005432	2.5352909606585756	2.160086023819183	1.9287408430612971	text	adults
7507	1.3648152390212573	1.8735973023111483	1.2298183291090525	1.3709538183684737	1.1287658154143148	2.727313577475736	1.62778488068865	2.1467620672831282	text	adults
7508	1.5366021693219332	1.7960371653402922	1.3599881867886268	1.4998536093672505	1.6455329352816663	2.5626578987043747	2.076123343389748	2.4740415258739827	text	adults
7509	1.2788530385313657	1.669089458755429	1.360423444726263	1.057497270202741	1.840140363863574	2.4324715066343097	1.6703547957941578	2.218736039826844	text	adults
7510	1.360571101677152	1.9497540414163232	1.3443172903739995	1.3345935061026344	2.1630733372973263	2.2477547150105224	2.100480622630114	2.122734978479062	text	adults
7511	1.3547309147004012	1.8994976812718338	1.3457547392628961	1.248823684992107	2.368092964470793	2.252220426603349	1.9542371191164714	2.310061911186736	text	adults
7512	1.5597692111077728	1.8986909644738357	1.3148633141681492	1.2707811859326266	2.659287509226356	2.541124725061489	1.7654907248057106	2.0439820722900865	text	adults
7513	1.4668296460056145	1.8221670307644102	1.233846449423305	1.3302043331127098	2.2597551438264203	2.8234681618848856	2.021686194190117	1.9178559834301352	text	adults
7514	1.3931150977824398	1.912154004579326	1.4782215911839218	1.3811245149750992	1.7558792591531134	2.102504356954807	1.9807911044802466	2.8786738544671224	text	adults
7515	1.4460181213740362	1.6748834736646323	1.2987188216454675	1.308097561394066	2.0381905636022197	2.253691955119466	1.2267796918338898	1.8672112250597395	text	adults
7516	1.497592124325958	1.6352830364396758	1.3260525689789198	1.3039566910598885	2.523339699742883	2.8029997356779868	2.4993981415199666	2.50133489195194	text	adults
7517	1.5983113185358748	1.575512088841735	1.3231132303041382	1.263440597654091	2.557459066211914	2.14677758869795	1.5612931112091157	2.691194381896895	text	adults
7518	1.6279840267858818	1.7264297901352659	1.3180847707292038	1.3316178991360879	1.2366720991709839	2.8042268913161816	1.6247250097777535	2.5174951410999147	text	adults
7519	1.5669534337651343	1.5675999635789613	1.4201162376569456	1.2777967120952585	1.4135941783073442	2.451757801891822	1.8228979507320608	1.9958815538609247	text	adults
7520	1.5672166587040555	1.573633641308466	1.4545988781236638	1.3045469842614252	2.0397610240972837	2.323305396318677	1.7689746870483762	2.7597804086352786	text	adults
7521	1.5728222078268461	1.614944522460568	1.4001511952361594	1.4868081201071603	1.8371320655256784	2.700017924880995	1.923575145753801	2.566074451445236	text	adults
7522	1.4783172273698455	1.9762683372318373	1.1470730019743454	1.3760144371088334	2.0535310299629104	2.5222253619114863	1.4772503238334374	2.2347583141095604	text	adults
7523	1.3954356313958247	1.7624498948039593	1.3416614277788412	1.360690929410699	2.1445724482322275	2.8080624664693636	2.1197640331597394	2.0859601043105234	text	adults
7524	1.492433651091043	1.9336102493444232	1.4523712686924262	1.3525304424677518	1.6335594805937321	2.3592554132894676	1.95293489794041	2.1417691751265355	text	adults
7525	1.453419434564842	1.9784273026038601	1.4039506532068642	1.3001995166990261	1.6527129096519722	2.648281306434891	2.0449250896897495	2.106272156499439	text	adults
7526	1.3350538480533032	1.9427688436885293	1.3446965826809616	1.4478699328836901	1.4762502225407526	2.260591253988065	1.8733855565346036	1.9281124541622994	text	adults
7527	1.0933623250361437	1.8348126759288643	1.2948556850779047	1.5098487366263937	1.615648359092027	2.289795518343432	1.8689383381803373	2.1332985245308023	text	adults
7528	1.5577592909941649	1.747427816597218	1.2248872149474943	1.490300302548721	1.1486640234817402	2.47235880178892	1.6481626809486212	2.4079970617651427	text	adults
7529	1.3228722649862046	1.7074136230767503	1.2553031893831643	1.4932215442410781	1.51328339596365	2.749445376637608	2.393704685687729	1.8773222263044245	text	adults
7530	1.2621339968360483	1.7795072337595892	1.363672639633893	1.4586516102821983	1.8164714170421492	2.2363673254342746	1.9502679471145643	2.0986134562824508	text	adults
7531	1.4686314991581144	1.6653819219118549	1.319077725838796	1.2682005225984077	1.5335072766697342	2.374092629851863	2.265510895173517	2.22929279357593	text	adults
7532	1.5581103372590859	1.688874650305039	1.3568479473196013	1.2197451877235923	1.8661710929312105	2.5583205848779866	2.2297648963781436	2.0930211845725974	text	adults
7533	1.62403052530229	1.6734765910745346	1.4388299326890077	1.076707193134009	1.6361227574060142	2.0790061069116406	1.7933779142257396	1.8015234548745305	text	adults
7534	1.6349563949529213	1.8612028294009675	1.4795140183548592	1.2234020175407516	1.1497655864750755	2.153124189349925	1.8386681748106002	2.011492523586026	text	adults
7535	1.3940071297676075	1.7086579462665308	1.2850969027980232	1.4531648522141025	1.4574978620521684	2.5796048308471766	1.8772224811190312	2.359320344381088	text	adults
7536	1.2525205535465394	1.751587514073321	1.3302297087847652	1.444874824323017	2.122565180072966	2.226964959185172	2.166989558110998	2.70356664911976	text	adults
7537	1.2565673846117018	1.7777669016358009	1.391198679085934	1.1934692625575174	1.84813566346323	2.3331121130500567	1.5323509177440524	2.0137526467456843	text	adults
7538	1.3154865159924496	1.6432382976902227	1.3951686270729944	1.1586408273972724	1.3463414533685085	2.435718196210047	1.9522499429757556	2.057031024616975	text	adults
7539	1.445313570272518	1.7112455965470001	1.369425813560492	1.5538006614378792	1.4766802912866794	2.4297453579112975	1.4831188337827534	2.2087628648183637	text	adults
7540	1.2365959671220712	1.627786688287616	1.4997548472367455	1.1332698439794693	1.3164879801908689	2.4546150067260992	1.70015868246433	2.136822269842107	text	adults
7541	1.44405942532281	1.6940383430610428	1.4074814805989027	1.1498317591646257	1.6396521020554413	2.3426342586872235	1.936776318109839	1.9500934410623487	text	adults
7542	1.4549597940522174	1.9000393150260089	1.4645944721445334	1.4643831829639726	1.5825029079269974	2.4871511131900728	1.8848662627570376	1.9940716499945563	text	adults
7543	1.2608616750662123	1.6430646338019934	1.3347812598036248	1.1822381516933693	1.683747781334177	2.403407434250098	1.9381134118951535	2.708256439920647	text	adults
7544	1.258755468300277	1.5864884325029927	1.4849400547250606	1.3697935844628792	1.6275121114338316	2.4907528896200346	2.219295186855453	2.568964580284371	text	adults
7545	1.4007160574299695	1.6127035867596644	1.5067724465195589	1.1725374360976775	1.84729325971362	2.0039055123790788	1.42429306092593	2.0161738874814157	text	adults
7546	1.492139418137843	1.5627137518181442	1.4987301303102167	1.4157973142477047	1.7162534955762352	2.7625390600768007	1.8681823821713133	2.0467247752045807	text	adults
7547	1.5897186790575344	1.6356577991974546	1.493364711853745	1.4502470907446288	1.5675802267684835	2.243187515113327	1.927688549092673	2.522467647996507	text	adults
7548	1.5913434107427122	1.704804104591621	1.5392616692465002	1.1180083315574012	2.417724847743523	2.6740263587820894	1.6232957750119787	2.193967364281386	text	adults
7549	1.5069620973026603	1.7021955621861686	1.4011171008440964	1.38459581386818	1.9225538776801	2.4019197650622433	1.7849367823941333	2.3889632446719107	text	adults
7550	1.3304657371552149	1.8825196494869	1.151061580729303	1.3540243660143276	2.6020331545551443	2.839137624307296	1.6256468995201399	2.051147237126376	text	adults
7551	1.4072947177070885	1.6236031165211182	1.420796629448772	1.377294146596114	1.7642532182188564	2.160214935771507	1.8094398651966592	2.2662730130017614	text	adults
7552	1.4078827565159822	1.5917691374620657	1.147140766830466	1.2129315125338058	1.243881590596931	2.410480765951417	1.728547402623645	2.120960155529697	text	adults
7553	1.4017010004039672	1.9097762391395177	1.501857933540832	1.3304873962696824	1.7066433812277313	2.273763479227529	1.7175035433207309	1.800389651781561	text	adults
7554	1.3111194725076618	1.60483178134198	1.3679165578241448	1.3418289193381818	1.892215420483203	2.8739198356435693	2.0175703127903377	2.0312885684054045	text	adults
7555	1.4652060136284641	1.7615670449024203	1.4013760720093393	1.3631167866310074	1.377031117044033	2.0790018792742173	1.8548789072615797	2.1338238566787346	text	adults
7556	1.405038171776721	1.8569985789275862	1.3680907063819832	1.387606223898982	1.6184945849854482	2.7800419392261135	1.5669037848819434	2.61228616037725	text	adults
7557	1.4025839879224546	1.5930253689609168	1.4574192249844538	1.2660051565988266	1.8218208975536156	2.340820925861271	2.342925088813412	2.1957212267132005	text	adults
7558	1.4506243804399261	1.8157355418234642	1.3550209242368212	1.407934697289159	1.5354609903812895	2.3457872978645744	1.9771196324011733	1.8059665812350396	text	adults
7559	1.4961994859616372	1.8839433068998397	1.4337455553926133	1.5025131013272808	1.4764277994362536	2.3512808708658914	1.841257730887944	2.3226804157883287	text	adults
7560	1.2658820143440273	1.9450997242969104	1.2816254997882397	1.3802266017936498	1.811113744569616	2.8013948925714334	1.864532394384062	2.060613083017319	text	adults
7561	1.4126783327588641	1.7707295883774483	1.249745478425777	1.3402343106117878	1.4634871066515842	2.2954268229722405	2.0522377282687825	1.8147961644759476	text	adults
7562	1.2191723631160292	1.7680736512516524	1.414922415002788	1.371551002371329	2.1912977411107137	2.6816522132519114	2.3855211392621363	2.3692698433266512	text	adults
7563	1.2927176982739321	1.738123470644814	1.1997098475033423	1.372672917239438	1.7627781604601849	2.441107491481397	1.45974135610214	2.2729833450496644	text	adults
7564	1.3443487993778545	1.7795378681215466	1.2769034492830444	1.3166854876139906	1.6456607121417155	2.7107365290621344	2.119828166179534	1.8030042892326836	text	adults
7565	1.3908196791764014	1.6963386859990495	1.4358508743937226	1.3391525087380756	2.0422036668921955	2.098319622549454	2.564064319647775	2.171069559385599	text	adults
7566	1.3189039111927618	1.7887706276973134	1.5585498665562554	1.20639890815945	1.4971284443702646	2.6196522993374316	2.107113783812763	1.9601914312815703	text	adults
7567	1.4115960314488882	1.6993281846042123	1.253206509543146	1.2292845679630775	1.5641176407999913	2.173871421031446	1.8544119788271294	2.086055833641616	text	adults
7568	1.5198872191947594	1.751028231854405	1.5527316727554297	1.5670189118671116	2.1114628053210263	2.6423398725435168	1.8185687206473338	1.943347481976664	text	adults
7569	1.3559279957746095	1.7720775489925893	1.0824510405911862	1.5197761039108524	1.7957674872397746	2.6579787750063173	1.9494684712115071	2.200522330344813	text	adults
7570	1.350982223553506	1.6999282896578933	1.2245513123102008	1.4480723298517053	1.4605209288964596	2.4876219004220586	1.3149509339909606	2.465132127245684	text	adults
7571	1.3380773310037042	1.7004912342487573	1.1830651427396393	1.4317343855545115	1.7826156575877774	1.92597153957447	1.8010442983786032	2.3128383160681323	text	adults
7572	1.3010023380020308	1.6223169016182974	1.4360803758812914	1.4900489201855058	1.6346483939377396	2.634276975125289	2.089496245011923	2.256274821748654	text	adults
7573	1.2910831135170544	1.9877641322007777	1.4479726873545782	1.3212615640262781	1.9665358805928859	2.3286105620603923	2.366009430770247	2.457240965584014	text	adults
7574	1.5151334413167157	1.8822172502494687	1.332644199564654	1.2821583836031063	1.6972768625992432	2.5018920746194944	2.307971064783583	2.0331095715526972	text	adults
7575	1.5014116416194958	1.9082884402074747	1.3837803501933403	1.4543011312243181	1.6576869625313502	2.3275022954966067	1.7995051280665404	2.344979977492987	text	adults
7576	1.4335852777668638	1.6958042802651239	1.3293497890900379	1.3436357132803125	1.1968015068862246	2.197592514374246	2.2817343926890703	2.3120060738674675	text	adults
7577	1.470290377557475	1.6604704297343211	1.406957519677672	1.46165461128761	1.5508674170964947	2.642559835005691	1.6960174316275376	1.9517603275545536	text	adults
7578	1.5558320312941052	1.679163382374512	1.449882591582036	1.3639735341281463	1.671949359145108	2.8383657828315703	2.2195292914571514	2.1124251161678997	text	adults
7579	1.474342562492113	1.7210506120969091	1.480659508998285	1.3060204570937541	1.4856059689317176	2.4872115462889557	2.112904590950018	1.947017759736329	text	adults
7580	1.4955719386921946	1.655032268577715	1.4190896190871176	1.1842915436267236	2.1113416421796183	2.4103178936732443	1.842168470201057	2.144971703215599	text	adults
7581	1.4057507671687848	1.4995073162100547	1.4027618142117597	1.255520101130718	1.7905381005271936	2.9600088919992005	1.8620159537404462	2.3055099237826595	text	adults
7582	1.334345715632411	1.5058236786396957	1.4675567646107357	1.200386054770395	1.786123952961588	2.8178315817002044	2.045269059895645	1.7063721572256274	text	adults
7583	1.4325964035026815	1.465910692768808	1.5683284221443305	1.2682650094464036	2.083128658857846	2.51556717163405	1.713313687553777	2.413391901757831	text	adults
7584	1.5192855446175701	1.4774018498954773	1.4945280503438463	1.2439376267988007	1.6479990909913282	2.507107926351051	1.9245666477882228	2.2802868202556335	text	adults
7585	1.326608846753447	1.7153996257551924	1.4450550468939145	1.3855907708683972	1.5913633128710776	2.279933560149068	1.736325081176203	2.0188701908042512	text	adults
7586	1.4322151888882444	1.6799231555353524	1.1844173561805882	1.3012870657831008	2.2727928999903186	2.7465610577431327	2.0954578418005836	1.7603848584374355	text	adults
7587	1.5303575167244325	1.775286935799115	1.4687386918694405	1.1232263140063863	1.862012319437507	2.712344159585238	1.8177692457128378	2.361478339885757	text	adults
7588	1.5191506395327965	1.7761175429867473	1.3775852931947383	1.216558190160082	1.776145343759224	2.8896187795554362	2.535329819840637	2.1150445929982107	text	adults
7589	1.4283683240500278	1.682853086494085	1.3463509486300054	1.445177293481572	1.7885366132298834	2.6236711410719784	1.6407962901030904	2.3898875319211452	text	adults
7590	1.395809997168291	1.7628967601472314	1.4978079686776482	1.4092580340779925	1.5429140971127862	2.7974197411576127	2.170273312687226	2.0913626613650056	text	adults
7591	1.3451046433416771	1.7111019450992402	1.4601954641145944	1.3442848062003387	1.6637272039363271	2.630487142790913	1.9145444674728	2.1942390113211125	text	adults
7592	1.349055646977959	1.7047647508854271	1.2171154042092054	1.3919551638684604	1.9730279900016003	2.752178890736474	1.844228064816728	1.5824580593642574	text	adults
7593	1.36902965499352	1.6519352407773915	1.4740097379816899	1.4211188519628306	1.518995702522471	2.054351389945867	1.7777214009327063	2.387041124050316	text	adults
7594	1.3477828756318742	1.7254900611404471	1.4224026339575087	1.3203955921004131	1.2825958283904533	2.494804284707848	2.120849437392567	1.7464465233677813	text	adults
7595	1.4561512785878725	1.8074239594055719	1.1794805129311343	1.1006898489512977	1.5853700392369146	2.485375625135776	2.514702491493722	1.7219490038621352	text	adults
7596	1.4671770315702553	1.746858193684078	1.2045316069250966	1.3723497100658286	1.3395128097848585	2.4981717563803865	2.116060857143501	2.3845166868635963	text	adults
7597	1.6852758964632233	1.696179530136489	1.5191179663380037	1.4450388078750023	1.4828340839446104	2.4967617222998153	2.0568093736899415	2.3707507273892308	text	adults
7598	1.4245268879499995	1.8108555152335444	1.3638507798146269	1.2530225582997188	1.3846542729102391	1.890033898653228	1.8743969631143644	2.010276887383848	text	adults
7599	1.5540297377864825	1.891326861800823	1.3089164273951208	1.310867332201552	1.753258593822153	2.5153377927429257	1.6147544232312807	2.2833320310019407	text	adults
7600	1.4602717258661684	1.8524631084151009	1.3126358032642091	1.2453266129429839	1.4479728537581498	2.3254699774868985	2.0433340229948116	1.9997062372976744	text	adults
7601	1.5898415207171412	1.8855206226181642	1.4083736747723627	1.460131428199821	1.7514839244473315	2.548784247779904	1.6323810258008975	2.2709731231781016	text	adults
7602	1.5938391157864347	1.598399949032145	1.4155558200239282	1.2740148380513516	1.542770922439415	2.0634724751544296	1.7797562873594868	2.6063918599442517	text	adults
7603	1.3359524978673403	1.6048166291657247	1.372034864433741	1.4165444616219989	1.9937576699384114	2.1025558672235567	2.0712717361114	2.2208096823581363	text	adults
7604	1.4933994121397824	1.5742723000431407	1.3506297851524594	1.4152697551978217	1.567040106717591	2.085612318479612	2.3780311944727948	2.0599585562736675	text	adults
7605	1.3899566091333324	1.6049119522964257	1.4484767397835756	1.4636952017062552	1.328081452839411	2.3355869299570164	1.9420857740304354	2.5504774394204146	text	adults
7606	1.3278718165806946	1.7482861952159725	1.3997654248537152	1.2647187986222193	1.190259999266093	2.728141410792326	1.9378255757192653	2.0441547475787782	text	adults
7607	1.328885106982482	1.5500700989021647	1.4401681147235101	1.3465559265299656	1.8931713383070978	2.3598257872424497	1.93574812552125	1.83409719219335	text	adults
7608	1.3530875277997243	1.7821433023802489	1.5125769818256927	1.3681968630536243	2.133999513372186	2.230167451165376	2.051111883790377	2.0461249019094785	text	adults
7609	1.2437747037460416	1.8418067618456615	1.2608408669159985	1.3532826862052147	1.5477550392348962	2.737668548566744	2.438015566097949	2.230455901691655	text	adults
7610	1.2667023191590245	1.8458686510636655	1.4775131637411452	1.26951213661751	1.8018918830202142	2.6585706780776586	1.9207691783510537	2.00329541493783	text	adults
7611	1.492556072883679	1.8740807647692137	1.4918686371848167	1.305971988067134	1.5624965075003632	2.627219825928901	1.5041447432326354	2.1360284301668466	text	adults
7612	1.572325323997732	1.8929768834359717	1.4013069530136861	1.4597080546319976	1.488080105650259	2.3897340248246546	1.7874351752740196	1.6181011510447674	text	adults
7613	1.2255379876358432	1.6568875020304001	1.3054511938049935	1.2751614973840928	1.7198144154832269	2.704354466456593	2.5252204558925904	2.1161385165043405	text	adults
7614	1.3267542870362317	1.7169222960000083	1.3246890589822329	1.2868908170224138	0.6505776631847636	2.4937492999367343	2.1049024113591486	1.9069145851619482	text	adults
7615	1.4747811486629903	1.5867654387651622	1.3471722348286799	1.273489683727699	2.063789382405048	2.090741476990659	1.4972230984838204	1.278438387066429	text	adults
7616	1.2301734193776834	1.6531814967734506	1.3180411704951511	1.3342198696495204	2.2057286873222335	2.216084510963121	1.4442947464189229	1.9019001666935065	text	adults
7617	1.3824764732502963	1.837598135184437	1.240570020288791	1.2907897850223229	1.620126291738785	2.6232907734814903	1.8879770196970096	1.9084318181740814	text	adults
7618	1.487411220596089	1.9775811012244167	1.4859880273984154	1.4623846912981722	2.0730491586487756	2.0308751828306533	1.9916476583207023	2.012807959222213	text	adults
7619	1.4451552901337175	1.836287025088215	1.2385012965116244	1.3020171077204157	2.0556557001611853	2.66026294948907	1.7079393121563777	2.4425027580335628	text	adults
7620	1.5022775932597248	1.7080656381734138	1.4068707938483311	1.3797048831714034	1.3990236137931098	2.3265209668981908	2.2783902203895012	1.8767107155180711	text	adults
7621	1.3050343590788156	1.6564305139164626	1.4658766097477145	1.3517005018206298	1.4817456516174543	2.5940428570850074	1.744290295019821	1.9809112555575965	text	adults
7622	1.4759767109299575	1.877872690007339	1.3755141874648493	1.3812273766708714	2.0022969711933225	2.4307003036247843	1.831737512946157	1.6678722819210652	text	adults
7623	1.4337584540745023	1.8327283047719924	1.447375331951192	1.254424325068498	1.5076858927348549	1.8943354191682853	1.4532820125623966	2.196849184344238	text	adults
7624	1.4258134998508196	1.883439873205261	1.3405345545417071	1.2269522700651079	1.670329651294883	2.453270621162449	1.3022005655107616	2.0964760845757624	text	adults
7625	1.4082678951557523	1.8854609768472654	1.3321462575223622	1.2476036951727951	1.9621095239107504	2.908937532849117	1.4830626435728789	1.9869689703119378	text	adults
7626	1.347063441981832	1.8484915670339837	1.3416936933399848	1.2801811000050844	2.201797297302021	2.903253015041493	1.6854753042599184	1.869835994790831	text	adults
7627	1.4004684577859328	1.8332815439936736	1.3008415538449074	1.3760190725308656	1.65651927186925	2.4680898628156402	1.60783601244322	2.1268463686045904	text	adults
7628	1.2767589656635132	1.7796185114259324	1.4092134904587579	1.2552358697097141	2.0911713626553508	2.1821215496543336	1.872807527364535	1.942264376241734	text	adults
7629	1.4863493482722139	1.6816071167576911	1.2068128533698483	1.1525685027631256	2.0228755382613066	2.3237516521478905	1.7991916358176128	2.6185139957220636	text	adults
7630	1.5042636675035377	1.7272673253940685	1.2392878157185223	1.4270217954362208	2.18479570899117	2.5224933999170407	1.2907427345274183	2.184372535903949	text	adults
7631	1.4905681886323452	1.794628310863398	1.371980083120485	1.3319472214413564	2.090162586791632	2.473467725497379	2.024649488568836	1.8335636895986946	text	adults
7632	1.2891619825142588	1.8368841100284912	1.3279423852336292	1.318595057250783	1.2399520817605167	2.827577251083507	1.6704655352143871	2.0565446379249455	text	adults
7633	1.383287791475847	1.8140633398373693	1.2897892283987202	1.3274752172842748	2.0179428678038116	2.60144142308356	2.0003505960322077	2.5038859697381457	text	adults
7634	1.3630461402336622	1.6418684263117704	1.461120310004577	1.398025248770569	1.9455627767902175	2.7332881751511926	1.840433510099552	2.418612339870503	text	adults
7635	1.3272525446148504	1.6821155976920292	1.3373249472493605	1.2694450012136154	1.9083357739007023	2.767713985222114	2.001247568482829	2.5443674027044922	text	adults
7636	1.4023491624259943	1.941002660036576	1.3946619038573531	1.3588523164703106	1.6876200000849517	2.5978188356324865	2.152149587373564	1.964558960275629	text	adults
7637	1.406556784846169	1.8682713848978356	1.3573613933776414	1.2382101804380863	1.7390278995577164	2.7281340804831573	1.5262422635448765	2.2748295945625507	text	adults
7638	1.3549836031648903	1.8317261652119874	1.391119625488955	1.4321082806093783	1.6249040994199724	2.826851933464239	1.9880050229920059	2.0039970599686736	text	adults
7639	1.3045132472669034	2.0289886357266873	1.2604973587161992	1.307074215534584	1.5271492931048591	2.4712327993467538	1.996131237614713	1.9549388819520852	text	adults
7640	1.5111707599972288	2.063253316125585	1.470723265403521	1.251130517821882	1.2271174878151117	2.410440815744604	1.9583139809705892	2.1155786344203253	text	adults
7641	1.3522630538502975	1.7372487191141581	1.5200854475313144	1.4726620813640081	1.4205411821922942	2.678475255006702	2.0811753825738672	2.399138482484141	text	adults
7642	1.2359517350353546	1.9276138878051807	1.2556965127584399	1.2636700276237525	1.3507163070091686	2.239605036145742	2.000108896378315	2.305764882703981	text	adults
7643	1.3685439604779743	1.7567789631700828	1.266056677503538	1.468470417062979	1.5311907006409757	2.007144260310334	2.080121307918989	2.5290173846485797	text	adults
7644	1.3462777320370356	1.8515313732726086	1.4806594304538399	1.300141265615256	1.7553808869197283	2.3334464016160554	2.0909253903365155	1.9074310707564797	text	adults
7645	1.278207866322262	1.768378949909533	1.2217654739772583	1.360208904354535	1.4478877884965187	2.6944710663737386	2.3202015428897313	2.3967317238557806	text	adults
7646	1.4731456967166112	1.7606789211986447	1.512359814614629	1.4473506540193288	2.2370331094282876	2.3940010094082393	1.8323967424233756	1.978162332574034	text	adults
7647	1.3948136052778932	1.8353625455310683	1.2854619069545765	1.3770667953945317	1.6036254554185654	2.499906096632062	2.1295507382323366	1.9964985866181308	text	adults
7648	1.430182359568472	1.5979949979565813	1.3763481232078116	1.2802311568176408	1.6465869283757064	2.4972990396636985	1.750666961412708	1.6038212465580395	text	adults
7649	1.4520443056714354	1.5440397452036672	1.4701366259034956	1.2815190955294418	2.031262240440917	2.551786660324314	2.3032107785840994	2.13336136514927	text	adults
7650	1.489506981968872	1.7767864313223252	1.3321022139594079	1.2909271664286592	1.6564722482121454	2.341889847535191	1.7734321719371249	2.195134532147407	text	adults
