subid,tr.num,condition_long,correct,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
2,48,gaze_clear,1,0.54,gaze_clear,0.54,response,1,0.09000000000000008,ucl,0.59
8,4,gaze_clear,1,0.54,gaze_clear,0.54,response,1,0.09999999999999998,ucl,0.59
10,53,gaze_clear,1,0.5410000000000004,gaze_clear,0.54,response,1,0.09999999999999998,ucl,0.59
2,47,gaze_clear,1,0.5419999999999998,gaze_clear,0.54,response,1,0.09999999999999998,ucl,0.59
5,5,gaze_clear,1,0.5419999999999998,gaze_clear,0.54,response,1,0.10999999999999999,ucl,0.59
10,58,gaze_clear,1,0.5420000000000007,gaze_clear,0.54,response,1,0.10999999999999999,ucl,0.59
11,19,gaze_clear,1,0.5420000000000007,gaze_clear,0.54,response,1,0.09999999999999998,ucl,0.6
2,42,gaze_clear,1,0.5429999999999993,gaze_clear,0.54,response,1,0.10999999999999999,ucl,0.6
4,3,gaze_clear,1,0.5679999999999996,gaze_clear,0.57,response,1,0.10999999999999999,ucl,0.6
7,13,gaze_clear,1,0.5679999999999996,gaze_clear,0.57,response,1,0.10999999999999999,ucl,0.6
2,34,gaze_clear,1,0.569,gaze_clear,0.57,response,1,0.10999999999999999,ucl,0.6
8,7,gaze_clear,1,0.5700000000000003,gaze_clear,0.57,response,1,0.12,ucl,0.6
12,40,gaze_clear,1,0.5709999999999997,gaze_clear,0.57,response,1,0.12,ucl,0.6
9,49,gaze_clear,1,0.5710000000000006,gaze_clear,0.57,response,1,0.12,ucl,0.6
2,35,gaze_clear,1,0.5730000000000004,gaze_clear,0.57,response,1,0.13,ucl,0.6
8,5,gaze_clear,1,0.5730000000000004,gaze_clear,0.57,response,1,0.13,ucl,0.6
5,3,gaze_clear,0,0.5739999999999998,gaze_clear,0.57,response,1,0.12,ucl,0.6
11,26,gaze_clear,1,0.5740000000000007,gaze_clear,0.57,response,1,0.12,ucl,0.6
13,31,gaze_clear,1,0.5750000000000002,gaze_clear,0.58,response,1,0.13,ucl,0.6
2,44,gaze_clear,1,0.5750000000000002,gaze_clear,0.58,response,1,0.13,ucl,0.6
8,11,gaze_clear,1,0.5750000000000002,gaze_clear,0.58,response,1,0.13,ucl,0.6
11,29,gaze_clear,1,0.5760000000000005,gaze_clear,0.58,response,1,0.13,ucl,0.6
7,4,gaze_clear,1,0.6029999999999998,gaze_clear,0.6,response,1,0.14,ucl,0.6
13,20,gaze_clear,1,0.6059999999999999,gaze_clear,0.61,response,1,0.14,ucl,0.6
6,10,gaze_clear,1,0.6070000000000002,gaze_clear,0.61,response,1,0.14,ucl,0.6
12,45,gaze_clear,1,0.6079999999999997,gaze_clear,0.61,response,1,0.14,ucl,0.6
8,3,gaze_clear,1,0.609,gaze_clear,0.61,response,1,0.15000000000000002,ucl,0.6
11,23,gaze_clear,1,0.6339999999999995,gaze_clear,0.63,response,1,0.15000000000000002,ucl,0.6
7,12,gaze_clear,1,0.6360000000000001,gaze_clear,0.64,response,1,0.15000000000000002,ucl,0.6
2,36,gaze_clear,1,0.6370000000000005,gaze_clear,0.64,response,1,0.15000000000000002,ucl,0.6
11,32,gaze_clear,1,0.6379999999999999,gaze_clear,0.64,response,1,0.16000000000000003,ucl,0.6
5,16,gaze_clear,1,0.6400000000000006,gaze_clear,0.64,response,1,0.16000000000000003,ucl,0.6
7,9,gaze_clear,1,0.6400000000000006,gaze_clear,0.64,response,1,0.16000000000000003,ucl,0.6
4,2,gaze_clear,1,0.6419999999999995,gaze_clear,0.64,response,1,0.16000000000000003,ucl,0.6
9,63,gaze_clear,1,0.6420000000000003,gaze_clear,0.64,response,1,0.17000000000000004,ucl,0.6
9,53,gaze_clear,1,0.6429999999999998,gaze_clear,0.64,response,1,0.17000000000000004,ucl,0.6
4,12,gaze_clear,1,0.6680000000000001,gaze_clear,0.67,response,1,0.17000000000000004,ucl,0.6
11,21,gaze_clear,1,0.6689999999999996,gaze_clear,0.67,response,1,0.17000000000000004,ucl,0.6
8,9,gaze_clear,1,0.6689999999999996,gaze_clear,0.67,response,1,0.18000000000000005,ucl,0.6
9,50,gaze_clear,1,0.6689999999999996,gaze_clear,0.67,response,1,0.18000000000000005,ucl,0.6
10,56,gaze_clear,1,0.6690000000000005,gaze_clear,0.67,response,1,0.18000000000000005,ucl,0.6
12,35,gaze_clear,1,0.6709999999999994,gaze_clear,0.67,response,1,0.18000000000000005,ucl,0.6
2,40,gaze_clear,1,0.6709999999999994,gaze_clear,0.67,response,1,0.18000000000000005,ucl,0.6
10,61,gaze_clear,1,0.673,gaze_clear,0.67,response,1,0.19000000000000006,ucl,0.6
4,4,gaze_clear,1,0.673,gaze_clear,0.67,response,1,0.19000000000000006,ucl,0.6
13,18,gaze_clear,1,0.6750000000000007,gaze_clear,0.68,response,1,0.19000000000000006,ucl,0.6
8,8,gaze_clear,1,0.6750000000000007,gaze_clear,0.68,response,1,0.19000000000000006,ucl,0.6
13,21,gaze_clear,1,0.7009999999999996,gaze_clear,0.7,response,1,0.20000000000000007,ucl,0.6
6,14,gaze_clear,0,0.7009999999999996,gaze_clear,0.7,response,1,0.19000000000000006,ucl,0.6
8,10,gaze_clear,1,0.7009999999999996,gaze_clear,0.7,response,1,0.19000000000000006,ucl,0.6
9,55,gaze_clear,1,0.702,gaze_clear,0.7,response,1,0.19000000000000006,ucl,0.6
4,14,gaze_clear,1,0.7029999999999994,gaze_clear,0.7,response,1,0.19000000000000006,ucl,0.6
9,51,gaze_clear,1,0.7030000000000003,gaze_clear,0.7,response,1,0.20000000000000007,ucl,0.6
2,38,gaze_clear,1,0.7079999999999993,gaze_clear,0.71,response,1,0.20000000000000007,ucl,0.6
11,24,gaze_clear,1,0.7090000000000005,gaze_clear,0.71,response,1,0.20000000000000007,ucl,0.6
5,1,gaze_clear,1,0.7090000000000005,gaze_clear,0.71,response,1,0.20000000000000007,ucl,0.6
11,17,gaze_clear,1,0.7359999999999998,gaze_clear,0.74,response,1,0.20000000000000007,ucl,0.6
2,39,gaze_clear,1,0.7359999999999998,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
4,13,gaze_clear,1,0.7359999999999998,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
5,4,gaze_clear,1,0.7359999999999998,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
11,30,gaze_clear,1,0.7369999999999992,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
13,27,gaze_clear,1,0.7379999999999995,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
9,56,gaze_clear,0,0.7389999999999999,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
9,58,gaze_clear,1,0.7400000000000002,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
6,9,gaze_clear,1,0.742,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
7,10,gaze_clear,1,0.742,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
7,11,gaze_clear,1,0.742,gaze_clear,0.74,response,1,0.21000000000000008,ucl,0.6
5,12,gaze_clear,1,0.7679999999999998,gaze_clear,0.77,response,1,0.21000000000000008,ucl,0.6
6,13,gaze_clear,1,0.7690000000000001,gaze_clear,0.77,response,1,0.21999999999999997,ucl,0.6
2,41,gaze_clear,1,0.7699999999999996,gaze_clear,0.77,response,1,0.21999999999999997,ucl,0.6
2,46,gaze_clear,1,0.7699999999999996,gaze_clear,0.77,response,1,0.21999999999999997,ucl,0.6
7,6,gaze_clear,1,0.7699999999999996,gaze_clear,0.77,response,1,0.21999999999999997,ucl,0.6
11,22,gaze_clear,1,0.7720000000000002,gaze_clear,0.77,response,1,0.21999999999999997,ucl,0.6
7,16,gaze_clear,1,0.7730000000000006,gaze_clear,0.77,response,1,0.22999999999999998,ucl,0.6
2,43,gaze_clear,1,0.774,gaze_clear,0.77,response,1,0.22999999999999998,ucl,0.6
12,36,gaze_clear,1,0.7749999999999995,gaze_clear,0.77,response,1,0.22999999999999998,ucl,0.6
6,8,gaze_clear,1,0.7759999999999998,gaze_clear,0.78,response,1,0.22999999999999998,ucl,0.6
6,11,gaze_clear,1,0.806,gaze_clear,0.81,response,1,0.22999999999999998,ucl,0.6
9,61,gaze_clear,1,0.806,gaze_clear,0.81,response,1,0.22999999999999998,ucl,0.6
13,23,gaze_clear,1,0.8070000000000004,gaze_clear,0.81,response,1,0.24,ucl,0.6
7,15,gaze_clear,1,0.8090000000000002,gaze_clear,0.81,response,1,0.24,ucl,0.6
13,22,gaze_clear,1,0.8100000000000005,gaze_clear,0.81,response,1,0.24,ucl,0.6
7,7,gaze_clear,1,0.8339999999999996,gaze_clear,0.83,response,1,0.24,ucl,0.6
13,25,gaze_clear,1,0.8359999999999994,gaze_clear,0.84,response,1,0.24,ucl,0.6
12,33,gaze_clear,1,0.9000000000000004,gaze_clear,0.9,response,1,0.24,ucl,0.6
6,4,gaze_clear,1,0.9090000000000007,gaze_clear,0.91,response,1,0.25,ucl,0.6
5,6,gaze_clear,0,0.9390000000000001,gaze_clear,0.94,response,1,0.24,ucl,0.6
5,9,gaze_clear,1,0.9400000000000004,gaze_clear,0.94,response,1,0.24,ucl,0.6
5,8,gaze_clear,1,0.9420000000000002,gaze_clear,0.94,response,1,0.24,ucl,0.6
5,13,gaze_clear,1,0.9430000000000005,gaze_clear,0.94,response,1,0.24,ucl,0.6
5,10,gaze_clear,1,0.9699999999999998,gaze_clear,0.97,response,1,0.24,ucl,0.6
6,12,gaze_clear,1,0.9749999999999996,gaze_clear,0.97,response,1,0.25,ucl,0.6
11,20,gaze_clear,1,1.0009999999999994,gaze_clear,1,response,1,0.25,ucl,0.6
5,7,gaze_clear,1,1.0359999999999996,gaze_clear,1.04,response,1,0.25,ucl,0.6
13,28,gaze_clear,1,1.04,gaze_clear,1.04,response,1,0.25,ucl,0.6
8,16,gaze_clear,1,1.0739999999999998,gaze_clear,1.07,response,1,0.25,ucl,0.6
12,46,gaze_clear,0,1.0740000000000007,gaze_clear,1.07,response,1,0.24,ucl,0.6
13,26,gaze_clear,1,1.1039999999999992,gaze_clear,1.1,response,1,0.24,ucl,0.6
9,64,gaze_clear,1,1.1339999999999995,gaze_clear,1.13,response,1,0.25,ucl,0.6
4,1,gaze_clear,1,1.1400000000000006,gaze_clear,1.14,response,1,0.25,ucl,0.6
4,15,gaze_clear,1,1.37,gaze_clear,1.37,response,1,0.25,ucl,0.6
6,1,gaze_clear,1,1.4400000000000004,gaze_clear,1.44,response,1,0.25,ucl,0.6
13,19,gaze_clear,1,1.971,gaze_clear,1.97,response,1,0.25,ucl,0.6
12,15,gaze_noise,1,0.10599999999999987,gaze_noise,0.11,guess,0,0.020000000000000018,ucl,0.52
10,27,gaze_noise,1,0.17499999999999982,gaze_noise,0.17,guess,0,0.010000000000000009,ucl,0.52
9,23,gaze_noise,1,0.20399999999999974,gaze_noise,0.2,guess,0,0.020000000000000018,ucl,0.53
9,28,gaze_noise,0,0.2369999999999992,gaze_noise,0.24,guess,0,0.020000000000000018,ucl,0.53
13,50,gaze_noise,1,0.23800000000000043,gaze_noise,0.24,guess,0,0.020000000000000018,ucl,0.53
2,8,gaze_noise,1,0.2699999999999996,gaze_noise,0.27,guess,0,0.020000000000000018,ucl,0.54
9,18,gaze_noise,1,0.3019999999999996,gaze_noise,0.3,guess,0,0.020000000000000018,ucl,0.54
8,33,gaze_noise,1,0.30400000000000027,gaze_noise,0.3,guess,0,0.010000000000000009,ucl,0.54
8,35,gaze_noise,1,0.3070000000000004,gaze_noise,0.31,guess,0,0.010000000000000009,ucl,0.54
13,53,gaze_noise,1,0.3100000000000005,gaze_noise,0.31,guess,0,0.010000000000000009,ucl,0.55
13,51,gaze_noise,1,0.33499999999999996,gaze_noise,0.34,guess,0,0.010000000000000009,ucl,0.55
8,45,gaze_noise,1,0.33499999999999996,gaze_noise,0.34,guess,0,0,ucl,0.55
12,12,gaze_noise,1,0.33699999999999974,gaze_noise,0.34,guess,0,0,ucl,0.55
12,9,gaze_noise,1,0.3390000000000004,gaze_noise,0.34,response,1,0.010000000000000009,ucl,0.55
2,9,gaze_noise,1,0.3390000000000004,gaze_noise,0.34,response,1,0.010000000000000009,ucl,0.55
13,54,gaze_noise,1,0.33999999999999986,gaze_noise,0.34,response,1,0.009999999999999898,ucl,0.56
2,11,gaze_noise,1,0.34199999999999964,gaze_noise,0.34,response,1,0.009999999999999898,ucl,0.56
10,23,gaze_noise,1,0.3680000000000003,gaze_noise,0.37,response,1,0.009999999999999898,ucl,0.56
2,7,gaze_noise,1,0.3689999999999998,gaze_noise,0.37,response,1,0.019999999999999907,ucl,0.56
5,34,gaze_noise,1,0.375,gaze_noise,0.38,response,1,0.019999999999999907,ucl,0.56
13,60,gaze_noise,1,0.4039999999999999,gaze_noise,0.4,response,1,0.029999999999999916,ucl,0.56
9,31,gaze_noise,1,0.40500000000000025,gaze_noise,0.41,response,1,0.029999999999999916,ucl,0.56
11,64,gaze_noise,1,0.4060000000000006,gaze_noise,0.41,response,1,0.029999999999999916,ucl,0.56
12,16,gaze_noise,1,0.4079999999999995,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.57
9,30,gaze_noise,1,0.4079999999999995,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.57
7,40,gaze_noise,1,0.4089999999999998,gaze_noise,0.41,response,1,0.040000000000000036,ucl,0.57
8,41,gaze_noise,1,0.4089999999999998,gaze_noise,0.41,response,1,0.040000000000000036,ucl,0.57
8,46,gaze_noise,1,0.4089999999999998,gaze_noise,0.41,response,1,0.040000000000000036,ucl,0.57
5,47,gaze_noise,1,0.4370000000000003,gaze_noise,0.44,response,1,0.050000000000000044,ucl,0.57
8,39,gaze_noise,1,0.4370000000000003,gaze_noise,0.44,response,1,0.050000000000000044,ucl,0.57
4,39,gaze_noise,1,0.4400000000000004,gaze_noise,0.44,response,1,0.06000000000000005,ucl,0.57
6,44,gaze_noise,1,0.44099999999999984,gaze_noise,0.44,response,1,0.06000000000000005,ucl,0.57
10,26,gaze_noise,1,0.44200000000000017,gaze_noise,0.44,response,1,0.06000000000000005,ucl,0.57
9,26,gaze_noise,0,0.44200000000000017,gaze_noise,0.44,response,1,0.06000000000000005,ucl,0.57
11,56,gaze_noise,1,0.46799999999999997,gaze_noise,0.47,response,1,0.050000000000000044,ucl,0.58
5,33,gaze_noise,1,0.46799999999999997,gaze_noise,0.47,response,1,0.050000000000000044,ucl,0.58
6,45,gaze_noise,1,0.46799999999999997,gaze_noise,0.47,response,1,0.06000000000000005,ucl,0.58
6,37,gaze_noise,1,0.4689999999999994,gaze_noise,0.47,response,1,0.06000000000000005,ucl,0.58
6,46,gaze_noise,1,0.46999999999999975,gaze_noise,0.47,response,1,0.07000000000000006,ucl,0.58
8,40,gaze_noise,1,0.46999999999999975,gaze_noise,0.47,response,1,0.07000000000000006,ucl,0.58
10,22,gaze_noise,1,0.47000000000000064,gaze_noise,0.47,response,1,0.07000000000000006,ucl,0.58
2,5,gaze_noise,1,0.4710000000000001,gaze_noise,0.47,response,1,0.08000000000000007,ucl,0.58
2,15,gaze_noise,1,0.4720000000000004,gaze_noise,0.47,response,1,0.08000000000000007,ucl,0.58
8,47,gaze_noise,1,0.47299999999999986,gaze_noise,0.47,response,1,0.08000000000000007,ucl,0.58
9,32,gaze_noise,1,0.47499999999999964,gaze_noise,0.47,response,1,0.09000000000000008,ucl,0.58
12,2,gaze_noise,1,0.47500000000000053,gaze_noise,0.48,response,1,0.09000000000000008,ucl,0.58
2,13,gaze_noise,1,0.47500000000000053,gaze_noise,0.48,response,1,0.09000000000000008,ucl,0.58
13,49,gaze_noise,1,0.476,gaze_noise,0.48,response,1,0.10000000000000009,ucl,0.58
5,36,gaze_noise,1,0.476,gaze_noise,0.48,response,1,0.10000000000000009,ucl,0.58
11,50,gaze_noise,1,0.5019999999999998,gaze_noise,0.5,response,1,0.10000000000000009,ucl,0.58
4,33,gaze_noise,1,0.5019999999999998,gaze_noise,0.5,response,1,0.09999999999999998,ucl,0.59
7,46,gaze_noise,1,0.5019999999999998,gaze_noise,0.5,response,1,0.09999999999999998,ucl,0.59
8,43,gaze_noise,1,0.5019999999999998,gaze_noise,0.5,response,1,0.09999999999999998,ucl,0.59
9,24,gaze_noise,1,0.5019999999999998,gaze_noise,0.5,response,1,0.10999999999999999,ucl,0.59
13,62,gaze_noise,1,0.5030000000000001,gaze_noise,0.5,response,1,0.10999999999999999,ucl,0.59
8,48,gaze_noise,1,0.5039999999999996,gaze_noise,0.5,response,1,0.10999999999999999,ucl,0.59
11,53,gaze_noise,1,0.5060000000000002,gaze_noise,0.51,response,1,0.10999999999999999,ucl,0.59
6,43,gaze_noise,1,0.5089999999999995,gaze_noise,0.51,response,1,0.12,ucl,0.59
8,38,gaze_noise,1,0.5090000000000003,gaze_noise,0.51,response,1,0.12,ucl,0.59
7,38,gaze_noise,1,0.5349999999999993,gaze_noise,0.53,response,1,0.12,ucl,0.59
2,3,gaze_noise,1,0.5350000000000001,gaze_noise,0.54,response,1,0.13,ucl,0.59
7,41,gaze_noise,1,0.5369999999999999,gaze_noise,0.54,response,1,0.13,ucl,0.59
11,63,gaze_noise,1,0.5379999999999994,gaze_noise,0.54,response,1,0.13,ucl,0.59
5,35,gaze_noise,1,0.5379999999999994,gaze_noise,0.54,response,1,0.13,ucl,0.59
9,22,gaze_noise,1,0.5380000000000003,gaze_noise,0.54,response,1,0.14,ucl,0.59
2,10,gaze_noise,1,0.54,gaze_noise,0.54,response,1,0.14,ucl,0.59
4,36,gaze_noise,1,0.5410000000000004,gaze_noise,0.54,response,1,0.14,ucl,0.59
5,46,gaze_noise,1,0.5410000000000004,gaze_noise,0.54,response,1,0.15000000000000002,ucl,0.59
5,48,gaze_noise,1,0.5419999999999998,gaze_noise,0.54,response,1,0.15000000000000002,ucl,0.59
8,37,gaze_noise,1,0.5419999999999998,gaze_noise,0.54,response,1,0.15000000000000002,ucl,0.59
11,49,gaze_noise,1,0.5430000000000001,gaze_noise,0.54,response,1,0.15000000000000002,ucl,0.59
12,14,gaze_noise,1,0.569,gaze_noise,0.57,response,1,0.16000000000000003,ucl,0.59
13,61,gaze_noise,1,0.569,gaze_noise,0.57,response,1,0.16000000000000003,ucl,0.59
5,38,gaze_noise,0,0.569,gaze_noise,0.57,response,1,0.15000000000000002,ucl,0.59
9,21,gaze_noise,1,0.569,gaze_noise,0.57,response,1,0.15000000000000002,ucl,0.59
7,45,gaze_noise,1,0.5709999999999997,gaze_noise,0.57,response,1,0.16000000000000003,ucl,0.59
7,42,gaze_noise,1,0.5739999999999998,gaze_noise,0.57,response,1,0.16000000000000003,ucl,0.59
8,34,gaze_noise,1,0.5739999999999998,gaze_noise,0.57,response,1,0.16000000000000003,ucl,0.59
12,8,gaze_noise,1,0.6020000000000003,gaze_noise,0.6,response,1,0.16000000000000003,ucl,0.59
12,13,gaze_noise,1,0.6029999999999998,gaze_noise,0.6,response,1,0.16000000000000003,ucl,0.6
2,6,gaze_noise,1,0.6039999999999992,gaze_noise,0.6,response,1,0.16000000000000003,ucl,0.6
6,39,gaze_noise,1,0.6039999999999992,gaze_noise,0.6,response,1,0.16000000000000003,ucl,0.6
10,25,gaze_noise,1,0.6049999999999995,gaze_noise,0.6,response,1,0.16000000000000003,ucl,0.6
11,51,gaze_noise,1,0.6050000000000004,gaze_noise,0.61,response,1,0.17000000000000004,ucl,0.6
11,58,gaze_noise,1,0.6059999999999999,gaze_noise,0.61,response,1,0.17000000000000004,ucl,0.6
2,4,gaze_noise,1,0.6079999999999997,gaze_noise,0.61,response,1,0.17000000000000004,ucl,0.6
7,44,gaze_noise,1,0.6079999999999997,gaze_noise,0.61,response,1,0.17000000000000004,ucl,0.6
10,20,gaze_noise,1,0.609,gaze_noise,0.61,response,1,0.17000000000000004,ucl,0.6
11,55,gaze_noise,1,0.609,gaze_noise,0.61,response,1,0.18000000000000005,ucl,0.6
4,42,gaze_noise,1,0.609,gaze_noise,0.61,response,1,0.18000000000000005,ucl,0.6
5,42,gaze_noise,1,0.609,gaze_noise,0.61,response,1,0.18000000000000005,ucl,0.6
8,36,gaze_noise,1,0.609,gaze_noise,0.61,response,1,0.18000000000000005,ucl,0.6
12,1,gaze_noise,1,0.6339999999999995,gaze_noise,0.63,response,1,0.19000000000000006,ucl,0.6
2,16,gaze_noise,1,0.6360000000000001,gaze_noise,0.64,response,1,0.19000000000000006,ucl,0.6
5,44,gaze_noise,1,0.6369999999999996,gaze_noise,0.64,response,1,0.19000000000000006,ucl,0.6
2,14,gaze_noise,1,0.6400000000000006,gaze_noise,0.64,response,1,0.19000000000000006,ucl,0.6
8,44,gaze_noise,1,0.641,gaze_noise,0.64,response,1,0.19000000000000006,ucl,0.6
11,61,gaze_noise,1,0.6419999999999995,gaze_noise,0.64,response,1,0.20000000000000007,ucl,0.6
4,37,gaze_noise,1,0.6429999999999998,gaze_noise,0.64,response,1,0.20000000000000007,ucl,0.6
5,43,gaze_noise,1,0.6429999999999998,gaze_noise,0.64,response,1,0.20000000000000007,ucl,0.6
10,30,gaze_noise,1,0.6680000000000001,gaze_noise,0.67,response,1,0.20000000000000007,ucl,0.6
4,34,gaze_noise,1,0.6680000000000001,gaze_noise,0.67,response,1,0.20000000000000007,ucl,0.6
11,60,gaze_noise,1,0.6690000000000005,gaze_noise,0.67,response,1,0.21000000000000008,ucl,0.6
10,24,gaze_noise,1,0.6699999999999999,gaze_noise,0.67,response,1,0.21000000000000008,ucl,0.6
11,62,gaze_noise,1,0.6699999999999999,gaze_noise,0.67,response,1,0.21000000000000008,ucl,0.6
10,28,gaze_noise,1,0.6710000000000003,gaze_noise,0.67,response,1,0.21000000000000008,ucl,0.6
12,6,gaze_noise,1,0.673,gaze_noise,0.67,response,1,0.21000000000000008,ucl,0.6
13,56,gaze_noise,1,0.673,gaze_noise,0.67,response,1,0.21999999999999997,ucl,0.6
10,29,gaze_noise,1,0.6740000000000004,gaze_noise,0.67,response,1,0.21999999999999997,ucl,0.6
11,59,gaze_noise,1,0.6749999999999998,gaze_noise,0.67,response,1,0.21999999999999997,ucl,0.6
9,20,gaze_noise,1,0.6760000000000002,gaze_noise,0.68,response,1,0.21999999999999997,ucl,0.6
11,54,gaze_noise,1,0.7029999999999994,gaze_noise,0.7,response,1,0.21999999999999997,ucl,0.6
10,17,gaze_noise,1,0.7039999999999997,gaze_noise,0.7,response,1,0.21999999999999997,ucl,0.6
13,55,gaze_noise,1,0.7039999999999997,gaze_noise,0.7,response,1,0.22999999999999998,ucl,0.6
4,47,gaze_noise,1,0.7039999999999997,gaze_noise,0.7,response,1,0.22999999999999998,ucl,0.6
6,33,gaze_noise,1,0.7039999999999997,gaze_noise,0.7,response,1,0.22999999999999998,ucl,0.6
13,57,gaze_noise,1,0.7059999999999995,gaze_noise,0.71,response,1,0.22999999999999998,ucl,0.6
5,45,gaze_noise,1,0.7060000000000004,gaze_noise,0.71,response,1,0.22999999999999998,ucl,0.6
9,17,gaze_noise,1,0.7060000000000004,gaze_noise,0.71,response,1,0.24,ucl,0.6
9,29,gaze_noise,0,0.7069999999999999,gaze_noise,0.71,response,1,0.22999999999999998,ucl,0.6
4,43,gaze_noise,1,0.7080000000000002,gaze_noise,0.71,response,1,0.22999999999999998,ucl,0.6
5,41,gaze_noise,1,0.7080000000000002,gaze_noise,0.71,response,1,0.22999999999999998,ucl,0.6
7,34,gaze_noise,1,0.7329999999999997,gaze_noise,0.73,response,1,0.22999999999999998,ucl,0.6
10,32,gaze_noise,1,0.7369999999999992,gaze_noise,0.74,response,1,0.22999999999999998,ucl,0.6
4,45,gaze_noise,1,0.7370000000000001,gaze_noise,0.74,response,1,0.24,ucl,0.6
11,52,gaze_noise,1,0.7379999999999995,gaze_noise,0.74,response,1,0.24,ucl,0.6
10,31,gaze_noise,1,0.7389999999999999,gaze_noise,0.74,response,1,0.24,ucl,0.6
6,48,gaze_noise,1,0.7400000000000002,gaze_noise,0.74,response,1,0.24,ucl,0.6
7,43,gaze_noise,1,0.7400000000000002,gaze_noise,0.74,response,1,0.24,ucl,0.6
12,10,gaze_noise,1,0.7409999999999997,gaze_noise,0.74,response,1,0.24,ucl,0.6
2,12,gaze_noise,1,0.7409999999999997,gaze_noise,0.74,response,1,0.24,ucl,0.6
6,38,gaze_noise,0,0.742,gaze_noise,0.74,response,1,0.24,ucl,0.6
4,41,gaze_noise,1,0.7429999999999994,gaze_noise,0.74,response,1,0.24,ucl,0.6
12,11,gaze_noise,1,0.7430000000000003,gaze_noise,0.74,response,1,0.24,ucl,0.6
4,46,gaze_noise,1,0.7699999999999996,gaze_noise,0.77,response,1,0.24,ucl,0.6
9,27,gaze_noise,1,0.7700000000000005,gaze_noise,0.77,response,1,0.24,ucl,0.6
6,47,gaze_noise,0,0.7750000000000004,gaze_noise,0.78,response,1,0.22999999999999998,ucl,0.6
13,58,gaze_noise,1,0.8020000000000005,gaze_noise,0.8,response,1,0.24,ucl,0.6
6,41,gaze_noise,1,0.8040000000000003,gaze_noise,0.8,response,1,0.24,ucl,0.6
10,18,gaze_noise,1,0.806,gaze_noise,0.81,response,1,0.24,ucl,0.6
4,35,gaze_noise,1,0.8079999999999998,gaze_noise,0.81,response,1,0.24,ucl,0.6
6,36,gaze_noise,1,0.8089999999999993,gaze_noise,0.81,response,1,0.24,ucl,0.6
4,48,gaze_noise,1,0.8090000000000002,gaze_noise,0.81,response,1,0.24,ucl,0.6
10,21,gaze_noise,1,0.8100000000000005,gaze_noise,0.81,response,1,0.25,ucl,0.6
2,1,gaze_noise,1,0.8339999999999996,gaze_noise,0.83,response,1,0.25,ucl,0.6
10,19,gaze_noise,1,0.8359999999999994,gaze_noise,0.84,response,1,0.25,ucl,0.6
5,39,gaze_noise,1,0.8369999999999997,gaze_noise,0.84,response,1,0.25,ucl,0.6
12,5,gaze_noise,1,0.8380000000000001,gaze_noise,0.84,response,1,0.25,ucl,0.6
7,47,gaze_noise,1,0.843,gaze_noise,0.84,response,1,0.25,ucl,0.6
7,36,gaze_noise,0,0.8700000000000001,gaze_noise,0.87,response,1,0.24,ucl,0.6
13,64,gaze_noise,1,0.8709999999999996,gaze_noise,0.87,response,1,0.25,ucl,0.6
7,39,gaze_noise,1,0.8710000000000004,gaze_noise,0.87,response,1,0.25,ucl,0.6
9,19,gaze_noise,1,0.8719999999999999,gaze_noise,0.87,response,1,0.25,ucl,0.6
6,42,gaze_noise,1,0.8739999999999997,gaze_noise,0.87,response,1,0.25,ucl,0.6
11,57,gaze_noise,1,0.875,gaze_noise,0.88,response,1,0.25,ucl,0.6
13,63,gaze_noise,1,0.875,gaze_noise,0.88,response,1,0.25,ucl,0.6
7,33,gaze_noise,1,0.875,gaze_noise,0.88,response,1,0.26,ucl,0.6
12,3,gaze_noise,1,0.9060000000000006,gaze_noise,0.91,response,1,0.26,ucl,0.6
7,48,gaze_noise,1,0.9409999999999998,gaze_noise,0.94,response,1,0.26,ucl,0.6
7,37,gaze_noise,1,0.9420000000000002,gaze_noise,0.94,response,1,0.26,ucl,0.6
4,40,gaze_noise,1,0.9739999999999993,gaze_noise,0.97,response,1,0.26,ucl,0.6
12,4,gaze_noise,1,1.0039999999999996,gaze_noise,1,response,1,0.26,ucl,0.6
4,44,gaze_noise,1,1.0039999999999996,gaze_noise,1,response,1,0.26,ucl,0.6
6,35,gaze_noise,0,1.0090000000000003,gaze_noise,1.01,response,1,0.26,ucl,0.6
6,40,gaze_noise,1,1.0670000000000002,gaze_noise,1.07,response,1,0.26,ucl,0.6
8,42,gaze_noise,1,1.0670000000000002,gaze_noise,1.07,response,1,0.26,ucl,0.6
4,38,gaze_noise,1,1.0999999999999996,gaze_noise,1.1,response,1,0.26,ucl,0.6
