subid,tr.num,condition,correct,RT,rt,guess,guess_num,ucl_bound,ewma_param,param_value
11_16_03,26,text,1,0.5270000000000001,0.53,response,1,0.16000000000000003,cs,0.77
10_20_03,40,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,cs,0.78
10_20_05,27,text,0,0.5299999999999998,0.53,response,1,0.16000000000000003,cs,0.77
10_20_05,35,text,1,0.5299999999999998,0.53,response,1,0.16000000000000003,cs,0.77
11_02_04,36,text,1,0.5299999999999998,0.53,response,1,0.16000000000000003,cs,0.77
11_02_05,32,text,1,0.5299999999999998,0.53,response,1,0.16000000000000003,cs,0.77
11_02_07,63,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,cs,0.78
11_02_08,61,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,cs,0.78
11_10_01,70,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,cs,0.78
11_10_03,54,text,1,0.5299999999999998,0.53,response,1,0.17000000000000004,cs,0.78
11_10_03,68,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,cs,0.79
11_10_04,55,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,cs,0.79
11_10_04,65,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,cs,0.79
11_16_04,42,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,cs,0.79
11_16_05,67,text,1,0.5299999999999998,0.53,response,1,0.18000000000000005,cs,0.79
10_20_01,29,text,0,0.5430000000000001,0.54,response,1,0.18000000000000005,cs,0.79
11_02_02,58,text,0,0.5430000000000001,0.54,response,1,0.17000000000000004,cs,0.78
11_02_08,65,text,1,0.5430000000000001,0.54,response,1,0.17000000000000004,cs,0.78
11_02_08,67,text,1,0.5430000000000001,0.54,response,1,0.17000000000000004,cs,0.78
11_16_05,70,text,1,0.5430000000000001,0.54,response,1,0.18000000000000005,cs,0.79
11_02_02,54,text,0,0.5529999999999999,0.55,response,1,0.17000000000000004,cs,0.78
11_02_03,54,text,1,0.5529999999999999,0.55,response,1,0.17000000000000004,cs,0.78
11_02_07,49,text,1,0.5529999999999999,0.55,response,1,0.17000000000000004,cs,0.78
11_02_08,53,text,1,0.5529999999999999,0.55,response,1,0.17000000000000004,cs,0.78
11_10_01,71,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,cs,0.79
11_10_03,72,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,cs,0.79
11_10_05,70,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,cs,0.79
11_16_03,25,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,cs,0.79
11_16_03,46,text,1,0.5529999999999999,0.55,response,1,0.18000000000000005,cs,0.79
11_16_05,51,text,1,0.5529999999999999,0.55,response,1,0.19000000000000006,cs,0.8
11_16_05,57,text,1,0.5529999999999999,0.55,response,1,0.19000000000000006,cs,0.8
11_16_05,72,text,1,0.5529999999999999,0.55,response,1,0.19000000000000006,cs,0.8
11_10_01,58,text,1,0.5570000000000004,0.56,response,1,0.19000000000000006,cs,0.8
11_16_05,66,text,1,0.5570000000000004,0.56,response,1,0.19000000000000006,cs,0.8
10_20_03,46,text,1,0.5599999999999996,0.56,response,1,0.20000000000000007,cs,0.81
10_20_04,27,text,1,0.5599999999999996,0.56,response,1,0.20000000000000007,cs,0.81
11_02_01,51,text,0,0.5599999999999996,0.56,response,1,0.19000000000000006,cs,0.8
11_02_03,71,text,1,0.5599999999999996,0.56,response,1,0.19000000000000006,cs,0.8
11_02_04,48,text,1,0.5599999999999996,0.56,response,1,0.19000000000000006,cs,0.8
11_02_05,47,text,0,0.5599999999999996,0.56,response,1,0.19000000000000006,cs,0.8
10_20_02,25,text,0,0.5630000000000002,0.56,response,1,0.18000000000000005,cs,0.79
11_02_05,29,text,1,0.5630000000000002,0.56,response,1,0.18000000000000005,cs,0.79
11_02_05,41,text,1,0.5630000000000002,0.56,response,1,0.18000000000000005,cs,0.79
11_10_01,62,text,1,0.5630000000000002,0.56,response,1,0.18000000000000005,cs,0.79
11_16_03,32,text,1,0.5630000000000002,0.56,response,1,0.19000000000000006,cs,0.8
10_20_05,36,text,1,0.577,0.58,response,1,0.19000000000000006,cs,0.8
11_02_07,67,text,1,0.577,0.58,response,1,0.19000000000000006,cs,0.8
11_10_05,51,text,1,0.577,0.58,response,1,0.19000000000000006,cs,0.8
11_16_01,22,text,1,0.577,0.58,response,1,0.19000000000000006,cs,0.8
10_20_04,45,text,1,0.5869999999999997,0.59,response,1,0.20000000000000007,cs,0.81
10_20_06,47,text,1,0.5869999999999997,0.59,response,1,0.20000000000000007,cs,0.81
11_02_02,64,text,0,0.5869999999999997,0.59,response,1,0.19000000000000006,cs,0.8
11_10_02,33,text,1,0.5869999999999997,0.59,response,1,0.19000000000000006,cs,0.8
11_10_04,49,text,0,0.5869999999999997,0.59,response,1,0.18000000000000005,cs,0.79
11_10_05,65,text,0,0.5869999999999997,0.59,response,1,0.18000000000000005,cs,0.79
11_02_07,55,text,1,0.5899999999999999,0.59,response,1,0.18000000000000005,cs,0.79
11_16_04,39,text,1,0.5899999999999999,0.59,response,1,0.18000000000000005,cs,0.79
11_02_05,30,text,1,0.593,0.59,response,1,0.18000000000000005,cs,0.79
11_02_08,56,text,1,0.593,0.59,response,1,0.18000000000000005,cs,0.79
11_16_02,53,text,0,0.593,0.59,response,1,0.18000000000000005,cs,0.79
10_20_05,30,text,1,0.597,0.6,response,1,0.18000000000000005,cs,0.79
11_02_01,65,text,1,0.597,0.6,response,1,0.18000000000000005,cs,0.79
11_02_04,31,text,0,0.597,0.6,response,1,0.17000000000000004,cs,0.78
11_10_01,72,text,1,0.597,0.6,response,1,0.18000000000000005,cs,0.79
11_16_05,59,text,1,0.597,0.6,response,1,0.18000000000000005,cs,0.79
10_20_03,25,text,1,0.6100000000000003,0.61,response,1,0.18000000000000005,cs,0.79
11_10_02,46,text,1,0.6100000000000003,0.61,response,1,0.18000000000000005,cs,0.79
11_16_03,33,text,1,0.6100000000000003,0.61,response,1,0.18000000000000005,cs,0.79
11_16_05,53,text,1,0.6100000000000003,0.61,response,1,0.19000000000000006,cs,0.8
10_20_03,39,text,1,0.6199999999999997,0.62,response,1,0.19000000000000006,cs,0.8
10_20_04,47,text,1,0.6199999999999997,0.62,response,1,0.19000000000000006,cs,0.8
11_02_03,68,text,1,0.6199999999999997,0.62,response,1,0.19000000000000006,cs,0.8
10_20_05,26,text,1,0.6230000000000002,0.62,response,1,0.19000000000000006,cs,0.8
10_20_06,43,text,1,0.6230000000000002,0.62,response,1,0.20000000000000007,cs,0.81
11_02_03,56,text,1,0.6230000000000002,0.62,response,1,0.20000000000000007,cs,0.81
11_10_04,61,text,1,0.6230000000000002,0.62,response,1,0.20000000000000007,cs,0.81
10_20_01,31,text,1,0.6269999999999998,0.63,response,1,0.20000000000000007,cs,0.81
11_02_05,46,text,1,0.6269999999999998,0.63,response,1,0.20000000000000007,cs,0.81
11_10_01,68,text,1,0.6269999999999998,0.63,response,1,0.20999999999999996,cs,0.82
11_10_02,38,text,0,0.6269999999999998,0.63,response,1,0.20000000000000007,cs,0.81
10_20_04,32,text,0,0.6299999999999999,0.63,response,1,0.19000000000000006,cs,0.8
11_02_01,57,text,1,0.6299999999999999,0.63,response,1,0.19000000000000006,cs,0.8
11_02_03,63,text,1,0.6299999999999999,0.63,response,1,0.19000000000000006,cs,0.8
11_02_08,70,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,cs,0.81
11_10_02,35,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,cs,0.81
11_10_02,41,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,cs,0.81
11_10_03,63,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,cs,0.81
11_10_03,71,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,cs,0.81
11_16_05,69,text,1,0.6299999999999999,0.63,response,1,0.20000000000000007,cs,0.81
10_20_04,28,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,cs,0.82
10_20_04,40,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,cs,0.82
10_20_06,35,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,cs,0.82
11_02_07,72,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,cs,0.82
11_16_03,28,text,0,0.6430000000000002,0.64,response,1,0.20000000000000007,cs,0.81
11_16_05,58,text,1,0.6430000000000002,0.64,response,1,0.20999999999999996,cs,0.82
10_20_05,37,text,1,0.653,0.65,response,1,0.20999999999999996,cs,0.82
11_02_01,56,text,1,0.653,0.65,response,1,0.20999999999999996,cs,0.82
11_10_04,71,text,1,0.653,0.65,response,1,0.20999999999999996,cs,0.82
11_16_02,70,text,1,0.653,0.65,response,1,0.20999999999999996,cs,0.82
11_02_01,54,text,1,0.657,0.66,response,1,0.20999999999999996,cs,0.82
11_02_03,50,text,1,0.657,0.66,response,1,0.21999999999999997,cs,0.83
11_02_05,33,text,1,0.657,0.66,response,1,0.21999999999999997,cs,0.83
11_02_05,40,text,1,0.657,0.66,response,1,0.21999999999999997,cs,0.83
11_02_05,48,text,0,0.657,0.66,response,1,0.20999999999999996,cs,0.82
11_02_06,72,text,1,0.657,0.66,response,1,0.20999999999999996,cs,0.82
10_20_04,30,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
11_02_04,41,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
11_02_07,52,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
11_02_07,71,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
11_10_01,57,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
11_16_04,48,text,1,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
11_16_05,65,text,0,0.6600000000000001,0.66,response,1,0.21999999999999997,cs,0.83
10_20_01,37,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,cs,0.83
10_20_04,39,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,cs,0.83
10_20_04,46,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,cs,0.83
11_02_01,58,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,cs,0.83
11_02_01,60,text,1,0.6629999999999998,0.66,response,1,0.21999999999999997,cs,0.83
11_02_01,68,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,cs,0.84
11_02_03,69,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,cs,0.84
11_02_04,45,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,cs,0.84
11_02_05,31,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,cs,0.84
11_02_06,55,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,cs,0.84
11_02_07,56,text,1,0.6629999999999998,0.66,response,1,0.22999999999999998,cs,0.84
11_10_03,65,text,1,0.6629999999999998,0.66,response,1,0.24,cs,0.85
10_20_04,33,text,1,0.677,0.68,response,1,0.24,cs,0.85
10_20_04,42,text,1,0.677,0.68,response,1,0.24,cs,0.85
11_02_03,58,text,1,0.677,0.68,response,1,0.24,cs,0.85
11_02_03,64,text,1,0.677,0.68,response,1,0.24,cs,0.85
11_02_05,34,text,1,0.677,0.68,response,1,0.24,cs,0.85
11_02_07,51,text,1,0.677,0.68,response,1,0.24,cs,0.85
11_10_01,66,text,1,0.677,0.68,response,1,0.25,cs,0.86
11_10_02,27,text,1,0.677,0.68,response,1,0.25,cs,0.86
11_10_04,60,text,1,0.677,0.68,response,1,0.25,cs,0.86
11_10_04,66,text,1,0.677,0.68,response,1,0.25,cs,0.86
11_16_04,32,text,1,0.677,0.68,response,1,0.25,cs,0.86
10_20_01,27,text,1,0.6869999999999998,0.69,response,1,0.25,cs,0.86
10_20_04,35,text,1,0.6869999999999998,0.69,response,1,0.25,cs,0.86
11_02_03,60,text,1,0.6869999999999998,0.69,response,1,0.26,cs,0.87
11_02_03,61,text,1,0.6869999999999998,0.69,response,1,0.26,cs,0.87
11_02_05,38,text,1,0.6869999999999998,0.69,response,1,0.26,cs,0.87
11_16_03,29,text,1,0.6900000000000004,0.69,response,1,0.26,cs,0.87
10_20_05,48,text,1,0.6929999999999996,0.69,response,1,0.26,cs,0.87
11_02_01,52,text,1,0.6929999999999996,0.69,response,1,0.26,cs,0.87
11_02_08,63,text,1,0.6929999999999996,0.69,response,1,0.26,cs,0.87
11_10_01,50,text,1,0.6929999999999996,0.69,response,1,0.26,cs,0.87
11_10_01,64,text,1,0.6929999999999996,0.69,response,1,0.27,cs,0.88
11_10_02,40,text,1,0.6929999999999996,0.69,response,1,0.27,cs,0.88
11_02_03,57,text,1,0.6970000000000001,0.7,response,1,0.27,cs,0.88
11_02_07,60,text,1,0.6970000000000001,0.7,response,1,0.27,cs,0.88
11_10_01,65,text,1,0.6970000000000001,0.7,response,1,0.27,cs,0.88
11_10_01,67,text,1,0.6970000000000001,0.7,response,1,0.27,cs,0.88
10_20_06,37,text,1,0.71,0.71,response,1,0.27,cs,0.88
11_02_03,72,text,1,0.71,0.71,response,1,0.27,cs,0.88
10_20_03,29,text,1,0.7199999999999998,0.72,response,1,0.28,cs,0.89
11_02_05,39,text,1,0.7199999999999998,0.72,response,1,0.28,cs,0.89
11_02_06,49,text,1,0.7199999999999998,0.72,response,1,0.28,cs,0.89
11_02_07,66,text,1,0.7199999999999998,0.72,response,1,0.28,cs,0.89
11_10_02,28,text,1,0.7199999999999998,0.72,response,1,0.28,cs,0.89
10_20_05,31,text,1,0.7229999999999999,0.72,response,1,0.28,cs,0.89
11_02_01,64,text,1,0.7229999999999999,0.72,response,1,0.28,cs,0.89
11_02_06,51,text,1,0.7229999999999999,0.72,response,1,0.28,cs,0.89
11_10_02,43,text,1,0.7229999999999999,0.72,response,1,0.28,cs,0.89
10_20_01,26,text,1,0.7270000000000003,0.73,response,1,0.29000000000000004,cs,0.9
10_20_04,34,text,1,0.7270000000000003,0.73,response,1,0.29000000000000004,cs,0.9
11_02_06,66,text,1,0.7270000000000003,0.73,response,1,0.29000000000000004,cs,0.9
10_20_03,35,text,1,0.73,0.73,response,1,0.29000000000000004,cs,0.9
11_02_02,55,text,0,0.73,0.73,response,1,0.28,cs,0.89
11_02_03,59,text,1,0.73,0.73,response,1,0.28,cs,0.89
11_02_06,52,text,1,0.73,0.73,response,1,0.28,cs,0.89
11_02_06,62,text,1,0.73,0.73,response,1,0.28,cs,0.89
11_10_01,60,text,1,0.73,0.73,response,1,0.28,cs,0.89
11_10_02,37,text,1,0.73,0.73,response,1,0.28,cs,0.89
11_10_02,44,text,1,0.73,0.73,response,1,0.29000000000000004,cs,0.9
11_10_03,67,text,1,0.73,0.73,response,1,0.29000000000000004,cs,0.9
11_10_04,64,text,1,0.73,0.73,response,1,0.29000000000000004,cs,0.9
11_16_03,27,text,1,0.73,0.73,response,1,0.29000000000000004,cs,0.9
10_20_02,32,text,0,0.7430000000000003,0.74,response,1,0.28,cs,0.89
10_20_05,41,text,1,0.7430000000000003,0.74,response,1,0.28,cs,0.89
11_02_01,66,text,1,0.7430000000000003,0.74,response,1,0.28,cs,0.89
11_02_05,35,text,1,0.7430000000000003,0.74,response,1,0.28,cs,0.89
11_10_01,69,text,1,0.7430000000000003,0.74,response,1,0.28,cs,0.89
10_20_04,43,text,1,0.7529999999999997,0.75,response,1,0.29000000000000004,cs,0.9
11_10_03,56,text,1,0.7529999999999997,0.75,response,1,0.29000000000000004,cs,0.9
11_10_03,61,text,1,0.7570000000000006,0.76,response,1,0.29000000000000004,cs,0.9
11_10_04,67,text,1,0.7599999999999998,0.76,response,1,0.29000000000000004,cs,0.9
11_16_04,46,text,1,0.7599999999999998,0.76,response,1,0.29000000000000004,cs,0.9
10_20_04,37,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,cs,0.9
10_20_05,33,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,cs,0.9
11_02_01,50,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,cs,0.9
11_02_04,30,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,cs,0.9
11_02_06,54,text,1,0.7630000000000003,0.76,response,1,0.29000000000000004,cs,0.9
11_02_06,60,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,cs,0.91
11_10_02,31,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,cs,0.91
11_10_03,64,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,cs,0.91
11_16_02,63,text,1,0.7630000000000003,0.76,response,1,0.30000000000000004,cs,0.91
10_20_01,28,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,cs,0.91
11_02_08,62,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,cs,0.91
11_10_03,58,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,cs,0.91
11_10_04,72,text,1,0.7770000000000001,0.78,response,1,0.30000000000000004,cs,0.91
11_02_04,37,text,1,0.7869999999999999,0.79,response,1,0.30000000000000004,cs,0.91
11_02_06,50,text,1,0.7869999999999999,0.79,response,1,0.30000000000000004,cs,0.91
11_10_01,54,text,1,0.7869999999999999,0.79,response,1,0.30000000000000004,cs,0.91
10_20_03,32,text,1,0.79,0.79,response,1,0.31000000000000005,cs,0.92
10_20_03,38,text,1,0.79,0.79,response,1,0.31000000000000005,cs,0.92
11_02_03,62,text,1,0.79,0.79,response,1,0.31000000000000005,cs,0.92
11_02_04,34,text,1,0.79,0.79,response,1,0.31000000000000005,cs,0.92
11_10_01,49,text,1,0.79,0.79,response,1,0.31000000000000005,cs,0.92
10_20_05,39,text,1,0.7930000000000001,0.79,response,1,0.31000000000000005,cs,0.92
11_10_02,39,text,1,0.7930000000000001,0.79,response,1,0.31000000000000005,cs,0.92
11_16_05,49,text,1,0.7930000000000001,0.79,response,1,0.31000000000000005,cs,0.92
10_20_01,41,text,0,0.7970000000000002,0.8,response,1,0.30000000000000004,cs,0.91
10_20_05,28,text,1,0.7970000000000002,0.8,response,1,0.30000000000000004,cs,0.91
11_02_03,55,text,1,0.7970000000000002,0.8,response,1,0.30000000000000004,cs,0.91
11_02_06,58,text,1,0.7970000000000002,0.8,response,1,0.30000000000000004,cs,0.91
10_20_03,48,text,1,0.81,0.81,response,1,0.31000000000000005,cs,0.92
11_02_06,65,text,1,0.81,0.81,response,1,0.31000000000000005,cs,0.92
11_16_03,31,text,1,0.81,0.81,response,1,0.31000000000000005,cs,0.92
11_16_04,47,text,1,0.81,0.81,response,1,0.31000000000000005,cs,0.92
10_20_05,44,text,1,0.8199999999999998,0.82,response,1,0.31000000000000005,cs,0.92
11_02_01,49,text,1,0.8199999999999998,0.82,response,1,0.31000000000000005,cs,0.92
10_20_03,44,text,1,0.8230000000000004,0.82,response,1,0.31000000000000005,cs,0.92
11_02_04,47,text,1,0.8230000000000004,0.82,response,1,0.31000000000000005,cs,0.92
11_10_03,59,text,1,0.8230000000000004,0.82,response,1,0.31000000000000005,cs,0.92
10_20_02,48,text,0,0.827,0.83,response,1,0.30000000000000004,cs,0.91
10_20_03,34,text,1,0.827,0.83,response,1,0.30000000000000004,cs,0.91
11_02_03,49,text,1,0.827,0.83,response,1,0.30000000000000004,cs,0.91
11_02_05,44,text,1,0.827,0.83,response,1,0.31000000000000005,cs,0.92
11_02_06,63,text,1,0.827,0.83,response,1,0.31000000000000005,cs,0.92
10_20_04,25,text,1,0.8299999999999996,0.83,response,1,0.31000000000000005,cs,0.92
11_02_01,59,text,0,0.8299999999999996,0.83,response,1,0.30000000000000004,cs,0.91
11_10_02,34,text,1,0.8299999999999996,0.83,response,1,0.30000000000000004,cs,0.91
11_02_01,70,text,1,0.843,0.84,response,1,0.30000000000000004,cs,0.91
11_02_04,25,text,1,0.843,0.84,response,1,0.30000000000000004,cs,0.91
11_10_02,47,text,1,0.843,0.84,response,1,0.30000000000000004,cs,0.91
11_10_03,55,text,1,0.8530000000000002,0.85,response,1,0.30000000000000004,cs,0.91
10_20_03,30,text,1,0.8570000000000002,0.86,response,1,0.30000000000000004,cs,0.91
10_20_04,26,text,1,0.8570000000000002,0.86,response,1,0.30000000000000004,cs,0.91
11_02_01,61,text,1,0.8570000000000002,0.86,response,1,0.30000000000000004,cs,0.91
11_02_06,57,text,1,0.8570000000000002,0.86,response,1,0.31000000000000005,cs,0.92
10_20_03,31,text,1,0.863,0.86,response,1,0.31000000000000005,cs,0.92
10_20_04,41,text,1,0.863,0.86,response,1,0.31000000000000005,cs,0.92
10_20_05,34,text,1,0.863,0.86,response,1,0.31000000000000005,cs,0.92
11_02_03,53,text,1,0.863,0.86,response,1,0.31000000000000005,cs,0.92
11_10_02,32,text,1,0.863,0.86,response,1,0.31000000000000005,cs,0.92
11_02_02,67,text,0,0.8770000000000002,0.88,response,1,0.30000000000000004,cs,0.91
11_02_05,45,text,1,0.8770000000000002,0.88,response,1,0.30000000000000004,cs,0.91
11_02_06,64,text,1,0.8770000000000002,0.88,response,1,0.30000000000000004,cs,0.91
11_10_01,52,text,1,0.8770000000000002,0.88,response,1,0.30000000000000004,cs,0.91
11_02_06,61,text,1,0.887,0.89,response,1,0.30000000000000004,cs,0.91
11_10_01,56,text,1,0.887,0.89,response,1,0.31000000000000005,cs,0.92
11_02_06,68,text,1,0.8929999999999998,0.89,response,1,0.31000000000000005,cs,0.92
10_20_03,42,text,0,0.8969999999999998,0.9,response,1,0.30000000000000004,cs,0.91
10_20_03,45,text,1,0.8969999999999998,0.9,response,1,0.30000000000000004,cs,0.91
11_16_03,45,text,1,0.8969999999999998,0.9,response,1,0.30000000000000004,cs,0.91
10_20_03,33,text,1,0.9100000000000001,0.91,response,1,0.30000000000000004,cs,0.91
11_02_01,53,text,1,0.9100000000000001,0.91,response,1,0.30000000000000004,cs,0.91
11_02_06,53,text,1,0.9100000000000001,0.91,response,1,0.30000000000000004,cs,0.91
11_10_01,59,text,1,0.9100000000000001,0.91,response,1,0.30000000000000004,cs,0.91
10_20_03,27,text,1,0.9199999999999995,0.92,response,1,0.30000000000000004,cs,0.91
11_10_02,36,text,1,0.9199999999999995,0.92,response,1,0.30000000000000004,cs,0.91
11_02_01,55,text,1,0.9300000000000002,0.93,response,1,0.30000000000000004,cs,0.91
11_10_02,25,text,1,0.9300000000000002,0.93,response,1,0.31000000000000005,cs,0.92
10_20_05,32,text,0,0.9430000000000005,0.94,response,1,0.30000000000000004,cs,0.91
11_02_01,63,text,1,0.9430000000000005,0.94,response,1,0.30000000000000004,cs,0.91
10_20_03,47,text,1,0.9529999999999998,0.95,response,1,0.30000000000000004,cs,0.91
11_02_06,59,text,1,0.9529999999999998,0.95,response,1,0.30000000000000004,cs,0.91
11_02_06,56,text,1,0.9569999999999999,0.96,response,1,0.30000000000000004,cs,0.91
11_16_02,62,text,1,0.9569999999999999,0.96,response,1,0.30000000000000004,cs,0.91
10_20_03,26,text,1,0.96,0.96,response,1,0.30000000000000004,cs,0.91
10_20_03,36,text,1,0.9629999999999996,0.96,response,1,0.30000000000000004,cs,0.91
11_02_06,67,text,1,0.9770000000000003,0.98,response,1,0.30000000000000004,cs,0.91
11_10_03,60,text,1,0.9770000000000003,0.98,response,1,0.30000000000000004,cs,0.91
11_02_03,65,text,1,0.9930000000000003,0.99,response,1,0.31000000000000005,cs,0.92
11_02_04,28,text,1,0.9930000000000003,0.99,response,1,0.31000000000000005,cs,0.92
