subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
10_20_05,30,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.3369999999999997,C_T,correct
10_20_05,31,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
10_20_05,31,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.7229999999999999,C_T,correct
10_20_05,31,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.7329999999999997,C_T,correct
10_20_05,32,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.0330000000000004,C_D,incorrect
10_20_05,32,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.9430000000000005,C_D,incorrect
10_20_05,32,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.9030000000000005,C_D,incorrect
10_20_05,33,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
10_20_05,33,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.7630000000000003,C_T,correct
10_20_05,33,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.8630000000000004,C_T,correct
10_20_05,34,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.133,C_T,correct
10_20_05,34,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.863,C_T,correct
10_20_05,34,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.963,C_T,correct
10_20_05,35,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.8,C_T,correct
10_20_05,35,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5299999999999998,C_T,correct
10_20_05,35,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.2699999999999996,C_T,correct
10_20_05,36,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.667,C_T,correct
10_20_05,36,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.577,C_T,correct
10_20_05,36,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.537,C_T,correct
10_20_05,37,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.833,C_T,correct
10_20_05,37,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.653,C_T,correct
10_20_05,37,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.563,C_T,correct
10_20_05,38,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.6,C_T,correct
10_20_05,38,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.41999999999999993,C_T,correct
10_20_05,38,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.33,C_T,correct
10_20_05,39,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.333,C_T,correct
10_20_05,39,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.7930000000000001,C_T,correct
10_20_05,39,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,3.003,C_T,correct
10_20_05,40,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.667,C_T,correct
10_20_05,40,text,10/20/16,f,18-21,great,1,include,NA,center,noun,1.157,C_T,correct
10_20_05,40,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,3.167,C_T,correct
10_20_05,41,text,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.633,D_C,incorrect
10_20_05,41,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.7430000000000003,C_T,correct
10_20_05,41,text,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.5030000000000001,D_C,incorrect
10_20_05,42,text,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.4670000000000001,D_C,incorrect
10_20_05,42,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.9970000000000003,C_T,correct
10_20_05,42,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.737,C_T,correct
10_20_05,43,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.19999999999999996,C_D,incorrect
10_20_05,43,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.4630000000000001,C_D,incorrect
10_20_05,43,text,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.2630000000000001,D_C,incorrect
10_20_05,44,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.0,C_T,correct
10_20_05,44,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.8199999999999998,C_T,correct
10_20_05,44,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.73,C_T,correct
10_20_05,45,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.5999999999999996,C_T,correct
10_20_05,45,text,10/20/16,f,18-21,great,1,include,NA,center,noun,1.0599999999999996,C_T,correct
10_20_05,45,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,3.2699999999999996,C_T,correct
10_20_05,46,text,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.667,C_T,correct
10_20_05,46,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.48699999999999966,C_T,correct
10_20_05,46,text,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.397,C_T,correct
10_20_05,47,text,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.2669999999999999,T_D,incorrect
10_20_05,47,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5100000000000002,C_T,correct
10_20_05,47,text,10/20/16,f,18-21,great,1,include,NA,target,sentence,0.137,T_D,incorrect
10_20_05,48,text,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.30000000000000004,D_T,incorrect
10_20_05,48,text,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6929999999999996,C_T,correct
10_20_05,48,text,10/20/16,f,18-21,great,1,include,NA,target,sentence,0.43699999999999983,T_D,incorrect
10_20_05,49,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.06699999999999995,C_D,incorrect
10_20_05,49,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,noun,0.4570000000000003,D_T,incorrect
10_20_05,49,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,1.7000000000000002,C_D,incorrect
10_20_05,50,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.867,C_D,incorrect
10_20_05,50,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,noun,0.19700000000000006,D_T,incorrect
10_20_05,50,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.33699999999999997,C_D,incorrect
10_20_05,51,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,1.033,T_C,incorrect
10_20_05,51,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,noun,0.96,D_T,incorrect
10_20_05,51,bullseye,10/20/16,f,18-21,great,1,include,NA,target,sentence,0.7029999999999998,T_C,incorrect
10_20_05,52,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.4670000000000001,D_C,incorrect
10_20_05,52,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.653,C_T,correct
10_20_05,52,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.19700000000000006,D_C,incorrect
10_20_05,53,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.933,T_C,incorrect
10_20_05,53,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.4930000000000003,C_T,correct
10_20_05,53,bullseye,10/20/16,f,18-21,great,1,include,NA,target,sentence,0.603,T_C,incorrect
10_20_05,54,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.30000000000000004,D_C,incorrect
10_20_05,54,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5599999999999996,C_T,correct
10_20_05,54,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.7699999999999996,C_T,correct
10_20_05,55,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.33299999999999996,D_C,incorrect
10_20_05,55,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.3929999999999998,C_T,correct
10_20_05,55,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.6029999999999998,C_T,correct
10_20_05,56,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.133,D_T,incorrect
10_20_05,56,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6230000000000002,C_T,correct
10_20_05,56,bullseye,10/20/16,f,18-21,great,1,include,NA,target,sentence,0.133,T_C,incorrect
10_20_05,57,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,1.6669999999999998,T_D,incorrect
10_20_05,57,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,noun,0.9430000000000005,D_T,incorrect
10_20_05,57,bullseye,10/20/16,f,18-21,great,1,include,NA,target,sentence,1.537,T_D,incorrect
10_20_05,58,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.133,T_C,incorrect
10_20_05,58,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,1.2430000000000003,C_T,correct
10_20_05,58,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.5370000000000001,C_D,incorrect
10_20_05,59,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.3999999999999999,D_C,incorrect
10_20_05,59,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,1.0630000000000002,C_T,correct
10_20_05,59,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.22999999999999998,D_C,incorrect
10_20_05,60,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.2330000000000001,D_C,incorrect
10_20_05,60,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.43000000000000016,C_T,correct
10_20_05,60,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.17,C_T,correct
10_20_05,61,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.967,C_T,correct
10_20_05,61,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6970000000000001,C_T,correct
10_20_05,61,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.4370000000000003,C_T,correct
10_20_05,62,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
10_20_05,62,bullseye,10/20/16,f,18-21,great,1,include,NA,target,noun,0.5869999999999997,T_C,incorrect
10_20_05,62,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.363,C_D,incorrect
10_20_05,63,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.833,C_T,correct
10_20_05,63,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.04300000000000015,C_D,incorrect
10_20_05,63,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.7030000000000001,C_T,correct
10_20_05,64,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.367,D_C,incorrect
10_20_05,64,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.71,C_T,correct
10_20_05,64,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.2370000000000001,D_C,incorrect
10_20_05,65,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.7669999999999999,C_D,incorrect
10_20_05,65,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.7970000000000002,C_T,correct
10_20_05,65,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.597,C_D,incorrect
10_20_05,66,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.2330000000000001,D_T,incorrect
10_20_05,66,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.7229999999999999,C_T,correct
10_20_05,66,bullseye,10/20/16,f,18-21,great,1,include,NA,target,sentence,0.4670000000000001,T_C,incorrect
10_20_05,67,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.3,C_T,correct
10_20_05,67,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.79,C_T,correct
10_20_05,67,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.8,C_T,correct
10_20_05,68,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.2669999999999999,T_C,incorrect
10_20_05,68,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.863,C_T,correct
10_20_05,68,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.6029999999999998,C_T,correct
10_20_05,69,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
10_20_05,69,bullseye,10/20/16,f,18-21,great,1,include,NA,target,noun,0.21999999999999975,T_D,incorrect
10_20_05,69,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,1.763,C_T,correct
10_20_05,70,bullseye,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.16700000000000004,D_C,incorrect
10_20_05,70,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5299999999999998,C_T,correct
10_20_05,70,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.63,C_T,correct
10_20_05,71,bullseye,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.6,C_T,correct
10_20_05,71,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.33000000000000007,C_T,correct
10_20_05,71,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.43,C_T,correct
10_20_05,72,bullseye,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
10_20_05,72,bullseye,10/20/16,f,18-21,great,1,include,NA,center,noun,0.48699999999999966,C_T,correct
10_20_05,72,bullseye,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.397,C_T,correct
10_20_05,73,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.5,C_D,incorrect
10_20_05,73,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.41000000000000014,C_D,incorrect
10_20_05,73,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.37,C_D,incorrect
10_20_05,74,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.0330000000000004,C_D,incorrect
10_20_05,74,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.4930000000000003,C_D,incorrect
10_20_05,74,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.7030000000000003,C_D,incorrect
10_20_05,75,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.6,C_T,correct
10_20_05,75,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5100000000000002,C_T,correct
10_20_05,75,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.47,C_T,correct
10_20_05,76,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.06699999999999995,D_C,incorrect
10_20_05,76,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5270000000000001,C_T,correct
10_20_05,76,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.737,C_T,correct
10_20_05,77,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.2,C_T,correct
10_20_05,77,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6900000000000004,C_T,correct
10_20_05,77,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.7,C_T,correct
10_20_05,78,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.4000000000000004,C_T,correct
10_20_05,78,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.8600000000000003,C_T,correct
10_20_05,78,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,3.0700000000000003,C_T,correct
10_20_05,79,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.4000000000000004,C_T,correct
10_20_05,79,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.8900000000000006,C_T,correct
10_20_05,79,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.9000000000000004,C_T,correct
10_20_05,80,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.8,C_T,correct
10_20_05,80,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5299999999999998,C_T,correct
10_20_05,80,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.63,C_T,correct
10_20_05,81,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.733,C_T,correct
10_20_05,81,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6430000000000002,C_T,correct
10_20_05,81,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.603,C_T,correct
10_20_05,82,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.733,C_D,incorrect
10_20_05,82,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.4630000000000001,C_D,incorrect
10_20_05,82,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.2030000000000003,C_D,incorrect
10_20_05,83,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.7,C_D,incorrect
10_20_05,83,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.43000000000000016,C_D,incorrect
10_20_05,83,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.17,C_D,incorrect
10_20_05,84,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.33299999999999996,D_C,incorrect
10_20_05,84,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.3969999999999998,C_D,incorrect
10_20_05,84,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.16300000000000003,D_C,incorrect
10_20_05,85,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.633,C_D,incorrect
10_20_05,85,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.363,C_D,incorrect
10_20_05,85,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.463,C_D,incorrect
10_20_05,86,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.767,C_T,correct
10_20_05,86,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.4969999999999999,C_T,correct
10_20_05,86,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.237,C_T,correct
10_20_05,87,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.7,C_T,correct
10_20_05,87,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.43000000000000016,C_T,correct
10_20_05,87,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.17,C_T,correct
10_20_05,88,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.633,C_T,correct
10_20_05,88,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.45299999999999985,C_T,correct
10_20_05,88,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.363,C_T,correct
10_20_05,89,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
10_20_05,89,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.8299999999999996,C_T,correct
10_20_05,89,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.9299999999999997,C_T,correct
10_20_05,90,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.4000000000000004,C_T,correct
10_20_05,90,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.8900000000000006,C_T,correct
10_20_05,90,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.9000000000000004,C_T,correct
10_20_05,91,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.733,C_T,correct
10_20_05,91,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6430000000000002,C_T,correct
10_20_05,91,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.603,C_T,correct
10_20_05,92,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.2,C_T,correct
10_20_05,92,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6900000000000004,C_T,correct
10_20_05,92,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.7,C_T,correct
10_20_05,93,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
10_20_05,93,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,1.0529999999999995,C_T,correct
10_20_05,93,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.9629999999999996,C_T,correct
10_20_05,94,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.933,D_C,incorrect
10_20_05,94,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6600000000000001,C_T,correct
10_20_05,94,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.603,D_C,incorrect
10_20_05,95,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.3999999999999999,D_C,incorrect
10_20_05,95,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,1.0529999999999995,C_T,correct
10_20_05,95,text-no-audio,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.1299999999999999,D_C,incorrect
10_20_05,96,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.8,C_T,correct
10_20_05,96,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6199999999999997,C_T,correct
10_20_05,96,text-no-audio,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.53,C_T,correct
10_20_06,1,face,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.30000000000000004,D_C,incorrect
10_20_06,1,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6629999999999998,C_T,correct
10_20_06,1,face,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.13000000000000012,D_C,incorrect
10_20_06,2,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,1.967,C_D,incorrect
10_20_06,2,face,10/20/16,f,18-21,great,1,include,NA,distracter,noun,0.1299999999999999,D_C,incorrect
10_20_06,2,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,1.437,C_D,incorrect
10_20_06,3,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.7,C_D,incorrect
10_20_06,3,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.73,C_T,correct
10_20_06,3,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.16999999999999993,C_D,incorrect
10_20_06,4,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,1.1,C_D,incorrect
10_20_06,4,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.45999999999999996,C_T,correct
10_20_06,4,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.77,C_D,incorrect
10_20_06,5,face,10/20/16,f,18-21,great,1,include,NA,distracter,center.fixation,0.30000000000000004,D_C,incorrect
10_20_06,5,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6869999999999998,C_T,correct
10_20_06,5,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,1.697,C_T,correct
10_20_06,6,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.06699999999999995,C_D,incorrect
10_20_06,6,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.363,C_T,correct
10_20_06,6,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.1029999999999998,C_T,correct
10_20_06,7,face,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.2669999999999999,T_C,incorrect
10_20_06,7,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.32699999999999996,C_T,correct
10_20_06,7,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.537,C_T,correct
10_20_06,8,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.533,C_T,correct
10_20_06,8,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.35299999999999976,C_T,correct
10_20_06,8,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.263,C_T,correct
10_20_06,9,face,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
10_20_06,9,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.79,C_T,correct
10_20_06,9,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.8,C_T,correct
10_20_06,10,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.133,C_D,incorrect
10_20_06,10,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5430000000000001,C_T,correct
10_20_06,10,face,10/20/16,f,18-21,great,1,include,NA,distracter,sentence,0.27,D_C,incorrect
10_20_06,11,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.10000000000000009,C_T,correct
10_20_06,11,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.17700000000000005,C_T,correct
10_20_06,11,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.07000000000000006,C_T,correct
10_20_06,12,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.9,C_T,correct
10_20_06,12,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.3900000000000001,C_T,correct
10_20_06,12,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.4,C_T,correct
10_20_06,13,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.9670000000000001,C_D,incorrect
10_20_06,13,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.6100000000000003,C_T,correct
10_20_06,13,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,0.8370000000000002,C_D,incorrect
10_20_06,14,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,0.10000000000000009,C_D,incorrect
10_20_06,14,face,10/20/16,f,18-21,great,1,include,NA,distracter,noun,0.2570000000000001,D_C,incorrect
10_20_06,14,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,1.467,C_D,incorrect
10_20_06,15,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,1.9329999999999998,C_T,correct
10_20_06,15,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.06300000000000017,C_D,incorrect
10_20_06,15,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,1.4029999999999998,C_T,correct
10_20_06,16,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.567,C_T,correct
10_20_06,16,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.387,C_T,correct
10_20_06,16,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.297,C_T,correct
10_20_06,17,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,2.8,C_T,correct
10_20_06,17,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.2599999999999998,C_T,correct
10_20_06,17,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.4699999999999998,C_T,correct
10_20_06,18,face,10/20/16,f,18-21,great,1,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
10_20_06,18,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.5599999999999996,C_T,correct
10_20_06,18,face,10/20/16,f,18-21,great,1,include,NA,center,sentence,2.7699999999999996,C_T,correct
10_20_06,19,face,10/20/16,f,18-21,great,1,include,NA,center,center.fixation,1.033,C_D,incorrect
10_20_06,19,face,10/20/16,f,18-21,great,1,include,NA,center,noun,0.3230000000000004,C_T,correct
